"rows.list[[i]]","PHYLLO11","PHYLLO13","PHYLLO21","PHYLLO12","PHYLLO14","PHYLLO22"
"Neptuniibacter",0,0,0,0,0,0
"Nesterenkonia",0,4.54764246770748,0.795335527231143,1.55843281920875,0,0
"Neurospora",0,0,0,0,0,0
"Niabella",0,1.81905698708299,0,0,0,0
"Niastella",0,17.7358056240592,0,0,0,0
"Nitratifractor",0,0,0,0,0,0
"Nitratireductor",0,0,0,0,0,0
"Nitrincola",0,0.909528493541496,0,0,0,0
"Nitritalea",0,0,17.4973815990851,0,0,1.08096900525331
"Nitrobacter",0,0,0,0,0,0
"Nitrococcus",0,0,0,0,0,0
"Nitrolancea",0,0,0,0,0,0
"Nitrosococcus",0,0,0,0,0,0
"X.Nitrosomonadaceae.",0,2.72858548062449,0,0,0,6.48581403151986
"Nitrosomonas",0,0,0,0,0,0
"X.Nitrosopumilaceae.",0,0,0,0,0,0
"X.Nitrosopumilales.",0,0,0,0,0,0
"Nitrosopumilus",0,0,0,0,1.30452551516877,1.08096900525331
"Nitrososphaera",0,0,0,0,0,0
"Nitrosospira",0,0,0,0,0,0
"Nitrospina",0,0,0,0,0,0
"Nitrospira",0,0,0,0,0,0
"X.Nitrospiraceae.",0,0,0,0,0,0
"Nocardia",0,1.36429274031224,0,0,0,0
"X.Nocardiaceae.",0,0.909528493541496,0.795335527231143,0,0,0
"X.Nocardioidaceae.",0,10.0048134289565,0,0,0,0
"Nocardioides",0,21.8286838449959,0,0,0,0
"X.Nocardiopsaceae.",0,0,0,0,0,0
"Nocardiopsis",0,3.18334972739524,0,0,0,0
"X.Noctuidae.",0,0,0,0,0,0
"Nodularia",0,3.63811397416598,2.38600658169343,1.55843281920875,0,0
"Nonlabens",0,0,0.795335527231143,0,0,0
"Nonomuraea",0,0,0,0,0,0
"Nosema",0,0,0.795335527231143,0,0,0
"Nostoc",0,16.8262771305177,20.6787237080097,0,5.21810206067509,1.08096900525331
"X.Nostocaceae.",0,10.914341922498,16.702046071854,3.1168656384175,9.1316786061814,1.08096900525331
"X.Nostocales.",0,25.9215620659326,28.6320789803211,3.1168656384175,15.6543061820253,6.48581403151986
"Novosphingobium",0,14.5524558966639,15.1113750173917,0,0,12.9716280630397
"Nuclearia",0,0,0,0,0,0
"X.Nudiviridae.",0,0,0,0,0,0
"X.Nymphalidae.",0,0,0.795335527231143,0,0,0
"Oceanibaculum",0,0,0.795335527231143,0,0,0
"Oceanibulbus",0,0.454764246770748,1.59067105446229,0,0,0
"Oceanicaulis",0,0,0,0,0,0
"Oceanicola",0,0.454764246770748,0,0,0,0
"Oceanimonas",0,0,0,0,0,2.16193801050662
"Oceaniovalibus",0,0.454764246770748,0,0,0,0
"Oceanithermus",0,0,0,0,0,0
"Oceanobacillus",0,0,0,0,0,0
"X.Oceanospirillaceae.",0,0.454764246770748,0.795335527231143,0,0,0
"X.Oceanospirillales.",0,0.909528493541496,0,0,0,0
"Ochrobactrum",0,0,0,0,0,0
"Octadecabacter",0,0,0,0,0,0
"Odoribacter",0,0,0,0,0,0
"Oenococcus",0,0,0,0,0,0
"Ogataea",0,0,0.795335527231143,0,0,0
"Oleispira",0,0,0.795335527231143,0,0,0
"X.Oligohymenophorea.",0,0.454764246770748,0,0,0,0
"Oligotropha",0,0,0,0,1.30452551516877,0
"Olsenella",0,0,0.795335527231143,0,0,0
"Onchocerca",0,0,0,0,0,0
"X.Onygenales.",0,2.72858548062449,0.795335527231143,1.55843281920875,1.30452551516877,2.16193801050662
"Ophiocordyceps",0,0,0.795335527231143,0,0,0
"Ophiostoma",0,0.454764246770748,0,0,0,0
"X.Ophiostomataceae.",0,0,0.795335527231143,0,0,1.08096900525331
"X.Opitutaceae.",0,0,0,0,0,0
"X.Opitutae.",0,0,0,0,0,0
"Opitutus",0,0,0,0,0,0
"X.Orbaceae.",0,0,0.795335527231143,0,0,3.24290701575993
"Orbilia",0,0,0.795335527231143,1.55843281920875,0,0
"X.Orbiliaceae.",0,1.81905698708299,0.795335527231143,0,0,0
"Oribacterium",0,0,0,0,0,1.08096900525331
"Ornithobacterium",0,0,0,0,0,0
"Oscillatoria",0,5.45717096124898,0,1.55843281920875,2.60905103033754,0
"X.Oscillatoriales.",0,18.1905698708299,10.3393618540049,3.1168656384175,5.21810206067509,0
"Oscillibacter",4.75287309744825,0,0,0,0,0
"Oscillochloris",0,0,0,0,0,0
"Owenweeksia",0,0,0,0,0,0
"Oxalobacter",0,0,0,0,0,1.08096900525331
"X.Oxalobacteraceae.",0,20.0096268579129,0,0,0,0
"Oxytricha",0,12.2786346628102,45.3341250521752,0,0,0
"X.Oxytrichidae.",0,0,0.795335527231143,0,0,0
"X.Paenibacillaceae.",0,0.909528493541496,3.18134210892457,0,0,0
"Paenibacillus",0,9.09528493541496,123.277006720827,0,0,36.7529461786125
"Paenisporosarcina",0,0.454764246770748,1.59067105446229,0,0,0
"Paludibacter",0,0,0,0,0,1.08096900525331
"Pandoraea",0,0,0,0,0,0
"Pantoea",0,363.811397416598,839.874316756087,244.673952615774,804.892242859132,63.7771713099452
"Parabacteroides",0,0,0,0,0,0
"Parachlamydia",0,0,0,0,0,0
"X.Parachlamydiaceae.",0,0,0.795335527231143,0,0,0
"Paracoccidioides",0,1.36429274031224,0.795335527231143,0,0,2.16193801050662
"Paracoccus",0,2.72858548062449,3.97667763615571,0,0,0
"Paramecium",0,0,0,0,0,0
"X.Paramyxoviridae.",0,0,0,0,0,0
"Paraphaeosphaeria",0,0,0.795335527231143,0,0,0
"Paraprevotella",0,0,0,0,0,0
"Pararge",0,0,0,1.55843281920875,0,2.16193801050662
"Parascardovia",0,0.454764246770748,0.795335527231143,0,0,0
"Parastagonospora",9.50574619489651,28.1953832997864,12.7253684356983,14.0258953728788,35.2221889095568,22.7003491103195
"Parasutterella",0,0,0,0,0,0
"X.Parcubacteria.",0,0,0,0,0,0
"Parvibaculum",0,2.72858548062449,5.567348690618,0,0,3.24290701575993
"Parvimonas",0,0,0,0,0,0
"Parvularcula",0,0,0,0,0,0
"Pasteurella",0,0,0,0,0,0
"X.Pasteurellaceae.",0,0,0,0,0,0
"Patulibacter",0,0,0,0,0,0
"Pectinophora",0,0,0,0,0,0
"Pectobacterium",0,0.454764246770748,1.59067105446229,0,104.362041213502,0
"Pediculus",9.50574619489651,0.454764246770748,0,0,0,5.40484502626655
"Pediococcus",0,0.454764246770748,0,1.55843281920875,0,3.24290701575993
"Pedobacter",0,18.6453341176007,33.404092143708,0,0,0
"Pedosphaera",0,0,0,0,0,15.1335660735463
"Pelagibaca",0,0,0,0,0,0
"Pelagibacterium",0,0.454764246770748,0,0,0,0
"Pelistega",0,0.454764246770748,0,0,0,0
"Pelobacter",0,0,0,0,0,0
"Pelodictyon",0,0,0,0,0,0
"Pelosinus",0,1.81905698708299,0,0,0,0
"Pelotomaculum",0,0.454764246770748,0,0,0,0
"Peltigera",0,0,0.795335527231143,0,0,0
"Penicillium",0,3.18334972739524,0,0,0,0
"Peptoclostridium",4.75287309744825,1.36429274031224,0.795335527231143,0,0,1.08096900525331
"X.Peptococcaceae.",0,0.909528493541496,0.795335527231143,0,0,0
"Peptoniphilus",0,0,0,0,0,0
"X.Peptostreptococcaceae.",0,0.454764246770748,0,0,0,0
"Peptostreptococcus",0,0,0,0,1.30452551516877,0
"Periplaneta",0,0,0,0,0,1.08096900525331
"Perkinsus",0,0.454764246770748,0,0,0,0
"X.Peronosporales.",0,0,0.795335527231143,0,2.60905103033754,0
"Persephonella",0,0,0,0,0,0
"Pestalotiopsis",0,5.00240671447823,0.795335527231143,0,0,5.40484502626655
"Phaeobacter",0,0,0,0,0,0
"Phaeodactylum",4.75287309744825,0,0,0,0,0
"Phaeospirillum",0,0.454764246770748,0,0,0,1.08096900525331
"Phakopsora",0,3.18334972739524,0,0,3.91357654550631,0
"Phanerochaete",0,0,1.59067105446229,0,0,1.08096900525331
"Phascolarctobacterium",0,0,0,0,0,0
"Phenylobacterium",0,0,0,0,0,0
"Phialocephala",0,0,0,0,1.30452551516877,0
"Phikzlikevirus",0,0,0,0,0,0
"Photobacterium",0,0.454764246770748,0,1.55843281920875,0,2.16193801050662
"Photorhabdus",0,0,0,0,7.82715309101263,3.24290701575993
"Phycisphaera",0,0,0,0,1.30452551516877,0
"X.Phyllobacteriaceae.",0,2.27382123385374,0,0,0,4.32387602101324
"Phyllobacterium",0,0,0,0,0,0
"Phytomonas",0,0,0,0,0,0
"Phytophthora",0,3.63811397416598,3.18134210892457,0,5.21810206067509,0
"Pirellula",0,2.72858548062449,1.59067105446229,0,0,0
"Piriformospora",0,0,0.795335527231143,0,0,0
"Piscirickettsia",0,0,0,0,0,0
"Planctomyces",0,0.909528493541496,0,0,0,1.08096900525331
"X.Planctomycetaceae.",0,0,0,0,0,0
"X.Planctomycetales.",0,1.36429274031224,0,0,0,1.08096900525331
"X.Planctomycetes.",0,0,0,0,0,0
"X.Planctomycetia.",0,0.454764246770748,0,0,0,1.08096900525331
"Planktothrix",0,0,0,0,0,0
"Planobispora",0,0,0,0,0,0
"X.Planococcaceae.",0,4.09287822093673,1.59067105446229,0,6.52262757584386,6.48581403151986
"Planococcus",0,0.909528493541496,0.795335527231143,0,0,0
"Planomicrobium",0,4.09287822093673,1.59067105446229,0,5.21810206067509,1.08096900525331
"Plasmodium",0,0,0,0,0,0
"X.Pleosporaceae.",0,69.1241655091537,62.8315066512603,0,65.2262757584386,90.801396441278
"X.Pleosporales.",0,219.651131190271,220.307941043027,38.9608204802188,219.160286548354,272.404189323834
"Plesiocystis",0,1.36429274031224,0,0,0,0
"Plesiomonas",0,0.454764246770748,0.795335527231143,0,0,0
"Pleurocapsa",0,0.454764246770748,0,1.55843281920875,0,1.08096900525331
"X.Pleurocapsales.",0,0.454764246770748,0.795335527231143,0,0,0
"Pleurotus",0,0,0,0,0,0
"Plicaturopsis",0,0,0,0,1.30452551516877,0
"Pneumocystis",0,0,0,0,0,0
"Podospora",0,0,0,0,0,2.16193801050662
"X.Podoviridae.",0,82.3123286655054,0,0,0,3.24290701575993
"Polaribacter",0,1.36429274031224,0.795335527231143,0,0,0
"Polaromonas",0,2.27382123385374,2.38600658169343,0,0,1.08096900525331
"X.Polyangiaceae.",0,5.00240671447823,0,0,0,1.08096900525331
"Polynucleobacter",0,0,0,0,0,0
"X.Polyporales.",0,0.454764246770748,0.795335527231143,0,0,0
"Polysphondylium",0,0,0,0,0,0
"Pontibacter",0,3.63811397416598,4.77201316338686,0,0,7.56678303677316
"X.Poribacteria.",0,0,0,0,0,0
"X.Porphyromonadaceae.",0,0,0,0,0,0
"Porphyromonas",0,0,0,0,0,0
"Portunus",0,0,0,0,0,1.08096900525331
"Prasinovirus",0,0,1.59067105446229,0,0,0
"Prevotella",0,1.36429274031224,0,0,0,0
"X.Prevotellaceae.",0,0.454764246770748,0,0,0,0
"Prochlorococcus",0,0,3.18134210892457,0,0,0
"X.Promicromonosporaceae.",0,0,0,0,0,0
"X.Propionibacteriaceae.",0,0,0,0,0,0
"Propionibacterium",0,0,0,0,0,0
"Propionimicrobium",0,0,0,0,0,0
"Prosthecochloris",0,0,0,0,0,0
"X.Proteobacteria.",0,835.401921317864,1060.97759332634,0,13.0452551516877,339.424267649539
"Proteus",0,0.909528493541496,1.59067105446229,3.1168656384175,0,1.08096900525331
"Providencia",0,12.2786346628102,0.795335527231143,0,3.91357654550631,3.24290701575993
"Pseudanabaena",0,1.81905698708299,0,0,0,0
"Pseudoalteromonas",0,0.454764246770748,0.795335527231143,0,1.30452551516877,1.08096900525331
"Pseudocercospora",0,15.9167486369762,14.3160394901606,0,5.21810206067509,8.64775204202647
"Pseudoflavonifractor",0,0.454764246770748,0,0,0,0
"Pseudogulbenkiania",0,0,0,0,0,0
"Pseudogymnoascus",0,2.27382123385374,0,0,0,0
"X.Pseudomonadaceae.",0,183.724755695382,212.354585770715,71.6879096836025,0,20.5384110998129
"X.Pseudomonadales.",0,101.867191276648,87.4869079954257,29.6102235649663,48.2674440612445,107.015931520078
"Pseudomonas",0,2614.43965468503,3576.62386595845,1743.88632469459,0,257.270623250288
"Pseudonocardia",0,0,0,0,0,0
"X.Pseudonocardiaceae.",0,0.909528493541496,0,0,0,0
"Pseudoramibacter",0,0,0,0,0,0
"Pseudovibrio",0,0,0.795335527231143,0,0,0
"Pseudoxanthomonas",0,1.81905698708299,5.567348690618,0,0,1.08096900525331
"Pseudozyma",0,1.81905698708299,2.38600658169343,6.233731276835,3.91357654550631,1.08096900525331
"Psychrobacter",0,4.09287822093673,0.795335527231143,0,5.21810206067509,1.08096900525331
"Psychroflexus",0,0,0.795335527231143,0,0,0
"Psychromonas",0,0.454764246770748,0.795335527231143,0,0,0
"Puccinia",4.75287309744825,30.0144402868694,21.4740592352409,4.67529845762625,35.2221889095568,4.32387602101324
"X.Pucciniales.",0,1.81905698708299,0,0,0,0
"Punctularia",0,0,0.795335527231143,0,0,0
"Pusillimonas",0,0.454764246770748,0,0,0,0
"Pyramidobacter",0,0,0,0,0,0
"Pyrenophora",0,49.5693028980115,40.5621118887883,18.701193830505,62.617224728101,38.9148841891191
"Pyrobaculum",0,0,0,0,0,0
"Pyrococcus",0,0,0,0,0,0
"Pyronema",0,0.909528493541496,1.59067105446229,0,0,0
"Pythium",0,0,0,0,0,0
"Rahnella",0,203.279618306524,0,4.67529845762625,30.0040868488817,0
"Ralstonia",0,0,0,0,0,0
"Ramlibacter",0,2.27382123385374,0,0,0,0
"Raoultella",0,0.909528493541496,0,0,0,5.40484502626655
"Raphidiopsis",0,0,0,0,0,0
"X.Reduviidae.",0,0,0,0,0,3.24290701575993
"Reinekea",0,0,0,0,0,0
"Renibacterium",0,1.81905698708299,0,1.55843281920875,1.30452551516877,0
"Reticulomyxa",0,0,0,0,0,0
"X.Retroviridae.",0,0,0,0,0,0
"X.Rhabditida.",4.75287309744825,0.454764246770748,0,0,0,1.08096900525331
"Rheinheimera",0,0,0.795335527231143,0,0,0
"Rhipicephalus",0,0,0,0,1.30452551516877,0
"X.Rhizobiaceae.",0,9.09528493541496,17.4973815990851,0,0,0
"X.Rhizobiales.",0,18.1905698708299,0,0,0,0
"Rhizobium",0,2.72858548062449,0.795335527231143,0,0,0
"Rhizoctonia",9.50574619489651,1.81905698708299,5.567348690618,0,1.30452551516877,0
"Rhizophagus",0,3.18334972739524,0,0,2.60905103033754,0
"Rhizopus",0,0,0,0,3.91357654550631,0
"Rhodanobacter",0,0,0,0,0,0
"Rhodnius",9.50574619489651,0,0,3.1168656384175,1.30452551516877,10.8096900525331
"Rhodobacter",0,3.18334972739524,0,0,6.52262757584386,1.08096900525331
"X.Rhodobacteraceae.",0,60.9384090672802,47.7201316338686,14.0258953728788,3.91357654550631,17.2955040840529
"X.Rhodobacterales.",0,6.82146370156122,2.38600658169343,0,0,4.32387602101324
"Rhodococcus",0,6.82146370156122,0,0,0,0
"X.Rhodocyclaceae.",0,0,0,0,0,0
"Rhodoferax",0,0.454764246770748,0.795335527231143,0,0,0
"Rhodomicrobium",0,0,0,0,0,0
"Rhodonellum",0,0,0,0,0,0
"Rhodopirellula",0,0.909528493541496,0,0,0,0
"Rhodopseudomonas",0,2.72858548062449,0,0,0,0
"X.Rhodospirillaceae.",0,4.09287822093673,6.36268421784914,0,0,0
"X.Rhodospirillales.",0,9.09528493541496,0,0,0,2.16193801050662
"Rhodospirillum",0,0,0,0,0,0
"Rhodosporidium",0,0.454764246770748,3.97667763615571,0,0,0
"X.Rhodothermaceae.",0,1.36429274031224,0.795335527231143,0,0,1.08096900525331
"Rhodothermus",0,0.454764246770748,0,0,0,0
"Rhodotorula",4.75287309744825,0,1.59067105446229,0,1.30452551516877,0
"Rhodovulum",0,1.81905698708299,0,0,0,0
"Richelia",0,0.454764246770748,0,0,0,0
"Rickettsia",0,0,0,0,0,0
"Rickettsiella",0,8.18575644187347,2.38600658169343,3.1168656384175,1.30452551516877,43.2387602101324
"Riemerella",0,0,0,0,0,0
"Riptortus",0,0,0,1.55843281920875,0,2.16193801050662
"Rivularia",0,2.72858548062449,3.18134210892457,4.67529845762625,3.91357654550631,1.08096900525331
"X.Rivulariaceae.",0,0.909528493541496,0.795335527231143,0,0,0
"Robiginitalea",0,0.909528493541496,0.795335527231143,0,0,0
"Roseburia",0,0.454764246770748,0,0,0,0
"Roseibacterium",0,0.454764246770748,0,0,0,0
"Roseibium",0,0,0.795335527231143,1.55843281920875,0,0
"Roseiflexus",0,1.81905698708299,0,0,0,0
"Roseivivax",0,0.454764246770748,0,1.55843281920875,1.30452551516877,0
"Rosenbergiella",0,0,0,0,0,0
"Roseobacter",0,0.454764246770748,2.38600658169343,0,0,0
"Roseomonas",0,0.909528493541496,3.18134210892457,0,0,3.24290701575993
"Roseovarius",0,2.27382123385374,0.795335527231143,0,0,0
"Rothia",0,0,0,0,0,0
"Rubellimicrobium",0,3.63811397416598,8.74869079954257,0,2.60905103033754,0
"Rubidibacter",0,0.454764246770748,0,0,0,0
"Rubrivivax",0,0,0,0,0,0
"Rubrobacter",0,3.18334972739524,0,0,0,0
"Ruegeria",0,0,0,0,0,0
"Ruminiclostridium",0,1.36429274031224,0,0,2.60905103033754,0
"X.Ruminococcaceae.",0,0.454764246770748,0,0,0,0
"Ruminococcus",0,1.36429274031224,0,0,0,0
"Runella",0,0.909528493541496,0,0,0,0
"Saccharomonospora",0,2.27382123385374,0,0,0,3.24290701575993
"Saccharomyces",0,0,1.59067105446229,0,0,0
"X.Saccharomycetaceae.",4.75287309744825,0.909528493541496,0.795335527231143,0,0,0
"X.Saccharomycetales.",0,0,0,0,0,0
"Saccharophagus",0,0,0,0,0,0
"Saccharopolyspora",0,0,0,0,0,0
"Saccharothrix",0,0,0,0,0,0
"Sagittula",0,0.909528493541496,0,0,0,0
"Salimicrobium",0,0,0,0,0,0
"Salinibacter",0,0,0,0,0,0
"Salinibacterium",0,0,0,0,0,0
"Salinisphaera",0,0.454764246770748,0.795335527231143,1.55843281920875,0,0
"Salinispora",0,0,0,0,0,0
"Salipiger",0,0.454764246770748,0,0,0,0
"Salmonella",0,0,3.97667763615571,0,24.7859847882067,43.2387602101324
"Sanguibacter",0,0,0,0,0,0
"Saprospira",0,0,0,0,0,0
"Scardovia",0,0.454764246770748,0,0,0,0
"Schistosoma",0,0,1.59067105446229,0,0,2.16193801050662
"Schizophyllum",0,0,2.38600658169343,0,0,0
"Schizosaccharomyces",0,0,0,0,0,0
"Sclerotinia",0,1.81905698708299,0,0,0,0
"X.Sclerotiniaceae.",0,28.1953832997864,20.6787237080097,0,16.958831697194,1.08096900525331
"Sebaldella",0,0,0.795335527231143,0,0,1.08096900525331
"Segniliparus",0,0,0,0,0,0
"X.Selenomonadales.",0,0,0,0,0,0
"Selenomonas",0,0,0,0,0,0
"Serinicoccus",0,0,0,0,0,0
"Serpula",0,0,0.795335527231143,0,0,0
"Serratia",0,5.45717096124898,6.36268421784914,51.4282830338888,127.84350048654,44.3197292153857
"Setosphaeria",0,10.0048134289565,10.3393618540049,0,7.82715309101263,7.56678303677316
"Shewanella",0,9.55004918218571,11.9300329084671,0,0,11.8906590577864
"Shigella",0,0.454764246770748,0,0,2.60905103033754,0
"Shimwellia",0,0,0,0,0,0
"Shinella",0,0.909528493541496,0,0,0,0
"Shuttleworthia",0,0,0,0,0,0
"Sideroxydans",0,0,0,0,0,0
"Simiduia",0,0.454764246770748,0,0,0,0
"Simkania",0,0,0,0,0,0
"Singulisphaera",0,0,0,0,0,11.8906590577864
"Sinorhizobium",0,0,2.38600658169343,0,0,0
"X.Siphoviridae.",0,1.36429274031224,0,0,0,0
"Skeletonema",0,0.454764246770748,0,0,0,0
"Skermanella",0,11.3691061692687,23.8600658169343,0,0,3.24290701575993
"Slackia",0,0,0,0,0,0
"Smithella",0,0,0,0,0,0
"Snodgrassella",9.50574619489651,3.63811397416598,176.564487045314,311.68656384175,16.958831697194,54.0484502626655
"Sodalis",0,0,0,0,5.21810206067509,7.56678303677316
"Solenopsis",0,0,0,0,0,2.16193801050662
"Solibacillus",0,0.454764246770748,0,0,0,3.24290701575993
"X.Solirubrobacterales.",0,0,0,0,0,0
"Solitalea",0,1.36429274031224,0.795335527231143,0,0,0
"Solobacterium",0,0,0,0,0,0
"Sorangium",0,3.63811397416598,0,0,0,0
"Sordaria",0,0,0,0,0,1.08096900525331
"X.Sordariaceae.",0,0,0,0,0,0
"X.Sordariales.",0,1.81905698708299,0.795335527231143,0,0,1.08096900525331
"X.Sordariomycetes.",0,31.8334972739524,7.95335527231143,0,0,22.7003491103195
"Spathaspora",0,0,0,0,0,0
"Sphaerobacter",0,2.27382123385374,0,0,0,0
"X.Sphaerobacteraceae.",0,0.909528493541496,0.795335527231143,0,0,1.08096900525331
"Sphaerochaeta",0,0,0,0,0,0
"Sphaerotilus",0,0,0,0,0,0
"Sphaerulina",0,7.27622794833197,6.36268421784914,0,0,4.32387602101324
"X.Sphingobacteriaceae.",0,5.91193520801972,16.702046071854,0,0,0
"X.Sphingobacteriales.",0,40.4740179625966,1.59067105446229,0,0,0
"X.Sphingobacteriia.",0,0,0,0,0,0
"Sphingobacterium",0,4.09287822093673,0.795335527231143,0,0,0
"Sphingobium",0,3.63811397416598,32.6087566164769,0,0,0
"X.Sphingomonadaceae.",0,86.8599711332129,795.335527231143,0,0,82.1536443992515
"X.Sphingomonadales.",0,45.0216604303041,85.8962369409634,0,0,29.1861631418393
"Sphingomonas",0,39.5644894690551,1154.82718553962,0,0,35.6719771733592
"Sphingopyxis",0,0,1.59067105446229,0,0,0
"Spiribacter",0,0,0,0,0,0
"Spirochaeta",0,0,0,0,0,0
"X.Spirochaetaceae.",0,0,0,0,0,0
"Spiroplasma",0,0,0,0,0,0
"Spirosoma",0,10.914341922498,6.36268421784914,0,1.30452551516877,3.24290701575993
"X.Spirotrichea.",0,0,0,0,0,0
"Spizellomyces",0,0.454764246770748,0,0,0,0
"X.Sporidiobolales.",0,0,0,0,0,0
"Sporisorium",0,0.909528493541496,0,0,0,0
"Sporolactobacillus",0,0.909528493541496,0,0,0,0
"Sporomusa",0,0,1.59067105446229,0,0,0
"Sporosarcina",0,0,1.59067105446229,0,0,0
"Sporothrix",0,0,0,0,0,2.16193801050662
"Stackebrandtia",0,0,0,0,0,0
"Stanieria",0,1.81905698708299,0,0,0,0
"X.Staphylococcaceae.",0,0.909528493541496,0,0,7.82715309101263,0
"Staphylococcus",0,7.73099219510272,0,0,15.6543061820253,0
"Starkeya",0,0.454764246770748,0.795335527231143,0,0,0
"Stenotrophomonas",0,4.54764246770748,173.383144936389,4.67529845762625,0,0
"Stereum",0,0.454764246770748,1.59067105446229,0,0,2.16193801050662
"Stigmatella",0,0,0,0,0,0
"Stomatobaculum",0,0,0,0,0,0
"Streptoalloteichus",0,0,0,0,0,0
"X.Streptococcaceae.",0,1.36429274031224,0,0,0,10.8096900525331
"Streptococcus",0,0,0,0,0,0
"Streptomyces",0,0,0,0,0,0
"X.Streptomycetaceae.",0,0,0,0,0,3.24290701575993
"X.Streptosporangiaceae.",0,0.454764246770748,0,0,0,2.16193801050662
"Streptosporangium",0,0,0,0,0,1.08096900525331
"Strigamia",0,0,0,1.55843281920875,0,0
"Strigomonas",0,0,0.795335527231143,0,0,0
"Strongylocentrotus",0,0.454764246770748,0.795335527231143,0,0,12.9716280630397
"Subdoligranulum",0,0,0,0,0,0
"Succinatimonas",0,0,0,0,1.30452551516877,0
"Sulfobacillus",0,0,0,0,0,0
"Sulfolobus",0,0,0,0,0,0
"Sulfuricella",0,0,0,0,0,0
"Sulfurihydrogenibium",0,0,0,0,0,0
"Sulfurimonas",0,0,0,0,0,0
"Sulfuritalea",0,0,0,0,0,0
"Sulfurospirillum",0,0,0,0,0,1.08096900525331
"Sulfurovum",0,0,0,0,0,0
"Sutterella",0,0.454764246770748,0,0,0,1.08096900525331
"X.Sutterellaceae.",0,0,0,0,0,0
"Symbiobacterium",0,0,0.795335527231143,0,0,0
"Synechococcus",4.75287309744825,1.36429274031224,1.59067105446229,3.1168656384175,2.60905103033754,4.32387602101324
"Synechocystis",0,0.454764246770748,0,0,0,0
"X.Synergistaceae.",0,0,0,0,0,0
"Synergistes",0,0,0,0,0,0
"X.Syntrophaceae.",0,0,0,0,0,0
"Syntrophobacter",0,0,0,0,0,0
"Syntrophobotulus",0,0,0.795335527231143,0,0,0
"Syntrophomonas",0,0,0,0,0,0
"Syntrophothermus",0,0,0,0,0,0
"Syntrophus",0,0,0,0,0,0
"T4likevirus",0,0,0,0,1.30452551516877,0
"T5likevirus",0,0,0,0,0,0
"T7likevirus",0,0,0,3.1168656384175,0,0
"Talaromyces",0,0,0,0,0,0
"Tannerella",0,0,0,0,0,0
"Taphrina",0,1.36429274031224,0.795335527231143,1.55843281920875,3.91357654550631,0
"Tatumella",0,0,0,0,0,0
"Taylorella",0,0,0,0,0,0
"X.Tephritidae.",0,0,0,0,0,5.40484502626655
"Tepidanaerobacter",0,0.454764246770748,0,0,0,0
"Teredinibacter",0,0,0.795335527231143,0,1.30452551516877,1.08096900525331
"Terriglobus",0,0.909528493541496,0,0,0,0
"Tetragenococcus",0,0,0,0,0,0
"Tetrahymena",0,0,0,0,0,1.08096900525331
"X.Tetranychidae.",0,0,0,0,0,0
"Tetranychus",0,1.81905698708299,1.59067105446229,6.233731276835,0,3.24290701575993
"Tetrasphaera",0,5.91193520801972,0,0,0,0
"Thalassiosira",4.75287309744825,6.82146370156122,1.59067105446229,3.1168656384175,7.82715309101263,5.40484502626655
"Thalassobacter",0,0,0.795335527231143,0,0,0
"Thalassobium",0,0,0,0,0,0
"Thalassolituus",0,0,0.795335527231143,0,0,1.08096900525331
"Thalassospira",0,0,0,0,0,1.08096900525331
"Thauera",0,0.454764246770748,0,0,0,0
"X.Thaumarchaeota.",0,0,0,0,0,0
"X.Thermaceae.",0,0,0,0,0,0
"Thermacetogenium",0,0,0,0,0,1.08096900525331
"Thermaerobacter",0,0,0,0,0,0
"Thermanaerovibrio",0,0,0,0,0,0
"Thermincola",0,0,0,0,0,0
"Thermoanaerobacter",0,0,0.795335527231143,0,0,0
"X.Thermoanaerobacterales.",0,0,0,0,0,0
"X.Thermoanaerobacterales_Family_III._Incertae_Sedis.",0,0,0,0,0,0
"Thermoanaerobacterium",0,0,0,0,0,0
"Thermobacillus",0,0,0,0,0,0
"Thermobaculum",0,0.454764246770748,0.795335527231143,0,0,0
"Thermobifida",0,1.36429274031224,0.795335527231143,1.55843281920875,2.60905103033754,0
"Thermobispora",0,0.909528493541496,0,0,1.30452551516877,1.08096900525331
"Thermobrachium",0,0,0,0,0,0
"Thermococcus",0,0,0,0,0,0
"Thermodesulfatator",0,0.454764246770748,0.795335527231143,0,1.30452551516877,0
"Thermodesulfobacterium",0,0,0,0,0,0
"Thermodesulfobium",0,0,0,0,0,0
"Thermodesulfovibrio",0,0,0,0,0,1.08096900525331
"X.Thermomicrobia.",0,0,0,0,0,3.24290701575993
"Thermomicrobium",0,0,0,0,0,3.24290701575993
"Thermomonospora",0,0,0,0,0,0
"Thermoplasma",0,0,0,0,0,0
"X.Thermoplasmatales.",0,0,0,0,0,0
"X.Thermoprotei.",0,0,0,0,0,0
"Thermosediminibacter",0,0,0,0,0,0
"Thermosinus",0,0,0.795335527231143,0,0,0
"Thermosipho",0,0,0,0,0,0
"Thermosynechococcus",0,0,0,0,0,0
"Thermotoga",0,0,0,0,0,0
"X.Thermotogaceae.",0,0,0,0,0,0
"X.Thermotogales.",0,0,0,0,0,1.08096900525331
"Thermovibrio",0,0,0,0,0,0
"Thermovirga",0,0,0.795335527231143,0,0,0
"Thermus",0,0,0,0,0,0
"Thielavia",0,1.36429274031224,0,0,0,0
"Thioalkalimicrobium",0,0,0,0,0,0
