"rows.list[[i]]","PHYLLO11","PHYLLO13","PHYLLO15","PHYLLO21","PHYLLO23","PHYLLO26","PHYLLO27","PHYLLO12","PHYLLO14","PHYLLO16","PHYLLO22","PHYLLO24","PHYLLO25","PHYLLO28","PHYLLO29"
"Nitrospira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Nitrospiraceae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nocardia",0,3.19830330527348,0,0,1.03641346706861,1.39438990685085,0,0,0,0,0,0,0,5.27191281207401,0
"X.Nocardiaceae.",0,2.13220220351565,0,1.27077775826581,4.66386060180875,0,0,0,0,0,0,0,0,0.585768090230445,0
"X.Nocardioidaceae.",0,23.4542242386722,0,0,9.8459279371518,79.4802246904984,86.4270546199086,0,0,25.4962387339703,0,0,26.0698908053254,45.6899110379747,0
"Nocardioides",0,51.1728528843757,0,0,22.8010962755094,129.678261337129,132.783383916041,0,0,28.4957962320844,0,0,38.4187864499533,84.3506049931841,0
"X.Nocardiopsaceae.",0,0,0,0,0.518206733534305,0.697194953425425,2.35710148963387,0,0,1.49977874905707,0,2.75143721394519,2.74419903213952,0.585768090230445,0
"Nocardiopsis",0,7.46270771230478,0,0,1.03641346706861,4.88036467397797,3.92850248272312,0,0,0,0,0,1.37209951606976,4.10037663161312,0
"X.Noctuidae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nodularia",0,8.52880881406261,0,3.81233327479744,0,0,0,1.10500959162064,0,0,0,0,0,0,0
"Nonlabens",0,0,0,1.27077775826581,0,0,0,0,0,1.49977874905707,0,5.50287442789039,1.37209951606976,0,0
"Nonomuraea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55904477672112
"Nosema",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Nostoc",0,39.4457407650396,0,33.0402217149111,0,1.39438990685085,0,0,4.06449496577256,0,1.23469311841639,0,0,4.10037663161312,0
"X.Nostocaceae.",0,25.5864264421878,0,26.686332923582,0,3.48597476712712,0.785700496544624,2.21001918324128,7.11286619010198,2.99955749811415,1.23469311841639,0,1.37209951606976,1.75730427069134,2.55904477672112
"X.Nostocales.",0,60.7677628001961,0,45.7479992975692,0,0.697194953425425,0,2.21001918324128,12.1934848973177,0,7.40815871049834,0,0,2.92884045115223,0
"Novosphingobium",0,34.1152352562504,41.100458408659,24.1447774070504,32.6470242126612,52.2896215069069,35.3565223445081,0,0,61.4909287113401,14.8163174209967,16.5086232836712,54.1979308847555,72.6352431885752,28.1494925439323
"Nuclearia",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"X.Nudiviridae.",0,0,0,0,0,0,2.35710148963387,0,0,0,0,0,0,0,0
"X.Nymphalidae.",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Oceanibaculum",0,0,0,1.27077775826581,0.518206733534305,2.09158486027627,0,0,0,0,0,0,0,0.585768090230445,0
"Oceanibulbus",0,1.06610110175783,0,2.54155551653162,0.518206733534305,0.697194953425425,0,0,0,4.49933624717122,0,0,0,0.585768090230445,0
"Oceanicaulis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oceanicola",0,1.06610110175783,0,0,0,0.697194953425425,0,0,0,0,0,0,0,1.17153618046089,2.55904477672112
"Oceanimonas",0,0,0,0,0.518206733534305,0,0,0,0,0,2.46938623683278,0,1.37209951606976,0,0
"Oceaniovalibus",0,1.06610110175783,0,0,1.03641346706861,0.697194953425425,0,0,0,0,0,0,0.68604975803488,0,0
"Oceanithermus",0,0,0,0,0.518206733534305,0.697194953425425,0.785700496544624,0,0,0,0,0,0,0.585768090230445,0
"Oceanobacillus",0,0,0,0,3.10924040120583,0,0,0,0,0,0,0,1.37209951606976,1.17153618046089,0
"X.Oceanospirillaceae.",0,1.06610110175783,1.86820265493905,1.27077775826581,0,0,2.35710148963387,0,0,0,0,2.75143721394519,1.37209951606976,0.585768090230445,0
"X.Oceanospirillales.",0,2.13220220351565,5.60460796481714,0,1.55462020060292,0.697194953425425,0.785700496544624,0,0,1.49977874905707,0,2.75143721394519,1.37209951606976,0,0
"Ochrobactrum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Octadecabacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Odoribacter",0,0,0,0,0.518206733534305,1.39438990685085,1.57140099308925,0,0,1.49977874905707,0,0,2.05814927410464,1.17153618046089,0
"Oenococcus",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"Ogataea",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Oleispira",0,0,0,1.27077775826581,1.03641346706861,0,0,0,0,0,0,0,2.05814927410464,0,0
"X.Oligohymenophorea.",0,1.06610110175783,0,0,0,0,1.57140099308925,0,0,0,0,0,0,0,0
"Oligotropha",0,0,0,0,0,1.39438990685085,0.785700496544624,0,1.01612374144314,0,0,2.75143721394519,2.05814927410464,0.585768090230445,0
"Olsenella",0,0,1.86820265493905,1.27077775826581,4.14565386827444,0.697194953425425,0,0,0,1.49977874905707,0,0,3.4302487901744,1.75730427069134,0
"Onchocerca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Onygenales.",0,6.39660661054696,1.86820265493905,1.27077775826581,0.518206733534305,1.39438990685085,1.57140099308925,1.10500959162064,1.01612374144314,1.49977874905707,2.46938623683278,0,0,0.585768090230445,0
"Ophiocordyceps",0,0,0,1.27077775826581,2.59103366767153,0,0,0,0,1.49977874905707,0,0,0,0,0
"Ophiostoma",0,1.06610110175783,0,0,1.55462020060292,0,0,0,0,0,0,0,0,0,0
"X.Ophiostomataceae.",0,0,0,1.27077775826581,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"X.Opitutaceae.",0,0,0,0,0,0,1.57140099308925,0,0,0,0,0,0,4.68614472184356,0
"X.Opitutae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Opitutus",0,0,0,0,0,2.09158486027627,0,0,0,0,0,0,0,1.17153618046089,0
"X.Orbaceae.",0,0,0,1.27077775826581,0,0,0,0,0,0,3.70407935524917,0,0,0,0
"Orbilia",0,0,0,1.27077775826581,1.03641346706861,0,0,1.10500959162064,0,2.99955749811415,0,0,0,0,0
"X.Orbiliaceae.",0,4.26440440703131,1.86820265493905,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Oribacterium",0,0,0,0,0.518206733534305,0,0,0,0,0,1.23469311841639,0,0,0,0
"Ornithobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oscillatoria",0,12.7932132210939,0,0,0,4.18316972055255,3.1428019861785,1.10500959162064,2.03224748288628,0,0,0,0.68604975803488,1.75730427069134,0
"X.Oscillatoriales.",0,42.6440440703131,5.60460796481714,16.5201108574556,2.07282693413722,11.8523142082322,6.28560397235699,2.21001918324128,4.06449496577256,1.49977874905707,0,0,2.05814927410464,5.27191281207401,10.2361791068845
"Oscillibacter",1.22215542438489,0,5.60460796481714,0,3.10924040120583,0.697194953425425,1.57140099308925,0,0,0,0,2.75143721394519,2.74419903213952,0,2.55904477672112
"Oscillochloris",0,0,0,0,0.518206733534305,3.48597476712712,9.42840595853549,0,0,0,0,0,0,2.34307236092178,2.55904477672112
"Owenweeksia",0,0,1.86820265493905,0,1.03641346706861,0.697194953425425,1.57140099308925,0,0,0,0,0,2.05814927410464,2.34307236092178,0
"Oxalobacter",0,0,0,0,0,0,0,0,0,2.99955749811415,1.23469311841639,5.50287442789039,0,1.17153618046089,0
"X.Oxalobacteraceae.",0,46.9084484773444,14.9456212395124,0,137.842991120125,27.887798137017,25.142415889428,0,0,199.470573624591,0,0,227.082469909545,69.1206346471925,0
"Oxytricha",0,28.7847297474613,0,72.4343322211513,0,0,0,0,0,0,0,0,24.0117415312208,0,0
"X.Oxytrichidae.",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,1.37209951606976,0,0
"X.Paenibacillaceae.",0,2.13220220351565,0,5.08311103306325,0,7.66914448767967,12.571207944714,0,0,8.99867249434245,0,0,13.7209951606976,0.585768090230445,0
"Paenibacillus",0,21.3220220351565,199.897684078478,196.970552531201,38.8655050150729,123.4035067563,54.9990347581237,0,0,671.900879577569,41.9795660261572,19.2600604976164,273.733853455917,49.7902876695878,20.4723582137689
"Paenisporosarcina",0,1.06610110175783,1.86820265493905,2.54155551653162,0,0,0,0,0,0,0,0,2.05814927410464,0,0
"Paludibacter",0,0,1.86820265493905,0,1.55462020060292,1.39438990685085,0,0,0,1.49977874905707,1.23469311841639,0,2.74419903213952,3.51460854138267,0
"Pandoraea",0,0,0,0,0,0,0,0,0,0,0,0,0,21.6734193385265,0
"Pantoea",0,852.880881406261,1049.92989207574,1341.9413127287,952.463976236053,3.48597476712712,54.213334261579,173.486505884441,626.948348470417,496.426765937892,72.846893986567,2751.43721394519,1446.87893969556,0,0
"Parabacteroides",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,0,0,0
"Parachlamydia",0,0,0,0,0,0,1.57140099308925,0,0,0,0,0,0,0,0
"X.Parachlamydiaceae.",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Paracoccidioides",0,3.19830330527348,1.86820265493905,1.27077775826581,0,0,0,0,0,0,2.46938623683278,0,0.68604975803488,0,2.55904477672112
"Paracoccus",0,6.39660661054696,0,6.35388879132906,1.03641346706861,2.7887798137017,2.35710148963387,0,0,14.9977874905707,0,0,2.74419903213952,0,0
"Paramecium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Paramyxoviridae.",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,2.55904477672112
"Paraphaeosphaeria",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Paraprevotella",0,0,0,0,2.07282693413722,0.697194953425425,0,0,0,0,0,0,0.68604975803488,2.34307236092178,0
"Pararge",0,0,0,0,0,0,0,1.10500959162064,0,0,2.46938623683278,0,0,0,0
"Parascardovia",0,1.06610110175783,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Parastagonospora",2.44431084876978,66.0982683089852,41.100458408659,20.332444132253,60.6301878235137,10.4579243013814,18.0711114205263,9.94508632458577,27.4353410189648,76.4887162019108,25.9285554867442,30.2658093533971,77.5236226579414,19.3303469776047,23.03140299049
"Parasutterella",0,0,0,0,0.518206733534305,0.697194953425425,0,0,0,0,0,0,0,0,0
"X.Parcubacteria.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parvibaculum",0,6.39660661054696,3.73640530987809,8.89544430786068,1.55462020060292,0,2.35710148963387,0,0,0,3.70407935524917,2.75143721394519,0,0.585768090230445,0
"Parvimonas",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,0.68604975803488,0,0
"Parvularcula",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,1.75730427069134,0
"Pasteurella",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"X.Pasteurellaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patulibacter",0,0,0,0,4.14565386827444,13.2467041150831,23.5710148963387,0,0,0,0,0,0,5.27191281207401,0
"Pectinophora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pectobacterium",0,1.06610110175783,5.60460796481714,2.54155551653162,4.66386060180875,0,4.71420297926774,0,81.2898993154511,10.4984512433995,0,8.25431164183558,4.80234830624416,0.585768090230445,0
"Pediculus",2.44431084876978,1.06610110175783,0,0,0.518206733534305,0,0,0,0,0,6.17346559208195,0,0.68604975803488,0,0
"Pediococcus",0,1.06610110175783,0,0,0,0,0,1.10500959162064,0,0,3.70407935524917,5.50287442789039,0.68604975803488,0.585768090230445,0
"Pedobacter",0,43.7101451720709,24.2866345142076,53.3726658471641,208.837313614325,35.5569426246967,3.92850248272312,0,0,70.4896012056825,0,0,91.9306675766739,86.1079092638754,0
"Pedosphaera",0,0,0,0,0,0,0,0,0,0,17.2857036578294,0,0,0,0
"Pelagibaca",0,0,1.86820265493905,0,0.518206733534305,0,0.785700496544624,0,0,0,0,0,0,0,0
"Pelagibacterium",0,1.06610110175783,0,0,1.55462020060292,0,0,0,0,0,0,0,5.48839806427904,0,0
"Pelistega",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"Pelobacter",0,0,1.86820265493905,0,0.518206733534305,0.697194953425425,1.57140099308925,0,0,0,0,0,0.68604975803488,1.17153618046089,0
"Pelodictyon",0,0,0,0,0,0,0,0,0,0,0,0,1.37209951606976,0,0
"Pelosinus",0,4.26440440703131,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"Pelotomaculum",0,1.06610110175783,0,0,0,0.697194953425425,0,0,0,0,0,0,1.37209951606976,0.585768090230445,0
"Peltigera",0,0,0,1.27077775826581,0,0,0,0,0,1.49977874905707,0,0,0,0,0
"Penicillium",0,7.46270771230478,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peptoclostridium",1.22215542438489,3.19830330527348,9.34101327469523,1.27077775826581,4.66386060180875,1.39438990685085,3.1428019861785,0,0,4.49933624717122,1.23469311841639,0,4.11629854820928,4.68614472184356,2.55904477672112
"X.Peptococcaceae.",0,2.13220220351565,3.73640530987809,1.27077775826581,1.55462020060292,1.39438990685085,0,0,0,0,0,0,0,2.34307236092178,0
"Peptoniphilus",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"X.Peptostreptococcaceae.",0,1.06610110175783,0,0,2.59103366767153,0.697194953425425,0,0,0,0,0,0,0.68604975803488,0.585768090230445,0
"Peptostreptococcus",0,0,0,0,0.518206733534305,0,0,0,1.01612374144314,0,0,0,0,0,0
"Periplaneta",0,0,0,0,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"Perkinsus",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Peronosporales.",0,0,5.60460796481714,1.27077775826581,2.07282693413722,0,0,0,2.03224748288628,0,0,0,6.17444782231392,1.75730427069134,0
"Persephonella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pestalotiopsis",0,11.7271121193361,3.73640530987809,1.27077775826581,1.03641346706861,4.88036467397797,1.57140099308925,0,0,0,6.17346559208195,0,2.05814927410464,0,0
"Phaeobacter",0,0,0,0,0.518206733534305,0.697194953425425,0.785700496544624,0,0,0,0,0,0,0,0
"Phaeodactylum",1.22215542438489,0,0,0,0,0,0,0,0,0,0,0,0,1.75730427069134,0
"Phaeospirillum",0,1.06610110175783,1.86820265493905,0,0.518206733534305,2.7887798137017,3.1428019861785,0,0,1.49977874905707,1.23469311841639,0,0,2.34307236092178,2.55904477672112
"Phakopsora",0,7.46270771230478,0,0,0,0,0,0,3.04837122432942,0,0,0,0,1.17153618046089,0
"Phanerochaete",0,0,0,2.54155551653162,0.518206733534305,0,0,0,0,0,1.23469311841639,0,0,0,0
"Phascolarctobacterium",0,0,5.60460796481714,0,2.07282693413722,0.697194953425425,0,0,0,0,0,0,1.37209951606976,1.75730427069134,5.11808955344223
"Phenylobacterium",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,2.05814927410464,0,0
"Phialocephala",0,0,0,0,0,0,0,0,1.01612374144314,0,0,0,0,0,0
"Phikzlikevirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Photobacterium",0,1.06610110175783,0,0,0.518206733534305,0,0,1.10500959162064,0,1.49977874905707,2.46938623683278,0,1.37209951606976,0.585768090230445,0
"Photorhabdus",0,0,0,0,1.55462020060292,0,0,0,6.09674244865884,0,3.70407935524917,0,3.4302487901744,0,0
"Phycisphaera",0,0,0,0,0,2.09158486027627,1.57140099308925,0,1.01612374144314,0,0,0,0,4.68614472184356,0
"X.Phyllobacteriaceae.",0,5.33050550878913,0,0,1.03641346706861,2.09158486027627,8.64270546199086,0,0,4.49933624717122,4.93877247366556,0,2.74419903213952,9.37228944368712,0
"Phyllobacterium",0,0,0,0,0.518206733534305,3.48597476712712,2.35710148963387,0,0,2.99955749811415,0,0,0,0,0
"Phytomonas",0,0,0,0,1.03641346706861,0,0,0,0,0,0,0,0,0,0
"Phytophthora",0,8.52880881406261,13.0774185845733,5.08311103306325,11.4005481377547,0,0.785700496544624,0,4.06449496577256,5.9991149962283,0,5.50287442789039,25.3838410472906,9.37228944368712,0
"Pirellula",0,6.39660661054696,0,2.54155551653162,0.518206733534305,7.66914448767967,3.92850248272312,0,0,0,0,0,0.68604975803488,5.85768090230445,0
"Piriformospora",0,0,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Piscirickettsia",0,0,0,0,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Planctomyces",0,2.13220220351565,0,0,0.518206733534305,11.1551192548068,10.2141064550801,0,0,0,1.23469311841639,0,0,7.61498517299579,2.55904477672112
"X.Planctomycetaceae.",0,0,0,0,0,11.8523142082322,4.71420297926774,0,0,0,0,0,0,24.0164916994483,0
"X.Planctomycetales.",0,3.19830330527348,0,0,0,0,4.71420297926774,0,0,0,1.23469311841639,0,1.37209951606976,5.85768090230445,7.67713433016334
"X.Planctomycetes.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.75730427069134,0
"X.Planctomycetia.",0,1.06610110175783,0,0,1.03641346706861,0,1.57140099308925,0,0,2.99955749811415,1.23469311841639,0,0,2.34307236092178,0
"Planktothrix",0,0,0,0,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"Planobispora",0,0,0,0,0,0,0,0,0,0,0,0,0,1.17153618046089,0
"X.Planococcaceae.",0,9.59490991582044,13.0774185845733,2.54155551653162,11.4005481377547,12.5495091616576,9.42840595853549,0,5.0806187072157,5.9991149962283,7.40815871049834,5.50287442789039,13.0349454026627,11.1295937143785,17.9133134370478
"Planococcus",0,2.13220220351565,9.34101327469523,1.27077775826581,4.14565386827444,1.39438990685085,3.1428019861785,0,0,2.99955749811415,0,5.50287442789039,2.74419903213952,8.20075326322623,2.55904477672112
"Planomicrobium",0,9.59490991582044,9.34101327469523,2.54155551653162,4.66386060180875,5.5775596274034,1.57140099308925,0,4.06449496577256,7.49889374528537,1.23469311841639,2.75143721394519,3.4302487901744,8.20075326322623,5.11808955344223
"Plasmodium",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"X.Pleosporaceae.",0,162.04736746719,375.508733642748,100.391442902999,486.077916055178,113.642777408344,138.283287391854,0,50.806187072157,232.465706103847,103.714221946977,137.57186069726,463.769636431579,76.1498517299579,112.597970175729
"X.Pleosporales.",0,514.92683214903,879.923450476291,352.00543903963,1199.64858813192,326.984433156524,282.06647825952,27.625239790516,170.708788562447,652.403755839827,311.14266584093,473.247200798573,1241.0640122851,228.449555189874,294.290149322928
"Plesiocystis",0,3.19830330527348,0,0,0,4.18316972055255,0,0,0,0,0,0,0,1.17153618046089,0
"Plesiomonas",0,1.06610110175783,1.86820265493905,1.27077775826581,0,0,0,0,0,0,0,2.75143721394519,0.68604975803488,0,0
"Pleurocapsa",0,1.06610110175783,0,0,0,0,0.785700496544624,1.10500959162064,0,0,1.23469311841639,0,0,0.585768090230445,0
"X.Pleurocapsales.",0,1.06610110175783,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Pleurotus",0,0,1.86820265493905,0,0,0,0,0,0,0,0,0,0,0,0
"Plicaturopsis",0,0,0,0,0,0,0,0,1.01612374144314,0,0,0,0,0,0
"Pneumocystis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Podospora",0,0,0,0,1.03641346706861,0,0,0,0,0,2.46938623683278,0,0,0,0
"X.Podoviridae.",0,192.964299418167,0,0,1.55462020060292,1.39438990685085,0,0,0,0,3.70407935524917,0,4.11629854820928,0,0
"Polaribacter",0,3.19830330527348,3.73640530987809,1.27077775826581,0,2.09158486027627,0.785700496544624,0,0,2.99955749811415,0,0,1.37209951606976,1.17153618046089,0
"Polaromonas",0,5.33050550878913,0,3.81233327479744,13.4733750718919,6.27475458082882,5.49990347581237,0,0,2.99955749811415,1.23469311841639,5.50287442789039,8.23259709641856,21.6734193385265,0
"X.Polyangiaceae.",0,11.7271121193361,0,0,1.03641346706861,3.48597476712712,0.785700496544624,0,0,0,1.23469311841639,0,0,5.85768090230445,0
"Polynucleobacter",0,0,0,0,0,0.697194953425425,0,0,0,0,0,0,0,0,0
"X.Polyporales.",0,1.06610110175783,0,1.27077775826581,0,0,0,0,0,0,0,0,0,0,0
"Polysphondylium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pontibacter",0,8.52880881406261,48.5732690284152,7.62466654959487,29.0195770779211,23.007433463039,22.7853143997941,0,0,154.477211152879,8.64285182891472,13.757186069726,69.9770753195578,42.7610705868225,28.1494925439323
"X.Poribacteria.",0,0,1.86820265493905,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"X.Porphyromonadaceae.",0,0,1.86820265493905,0,3.10924040120583,0,0,0,0,0,0,2.75143721394519,6.8604975803488,1.17153618046089,0
"Porphyromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Portunus",0,0,0,0,0,0,0,0,0,0,1.23469311841639,0,0,0,0
"Prasinovirus",0,0,0,2.54155551653162,0,0,0,0,0,0,0,0,0,0,0
"Prevotella",0,3.19830330527348,7.47281061975619,0,38.8655050150729,27.887798137017,23.5710148963387,0,0,0,0,0,28.814089837465,57.9910409328141,15.3542686603267
"X.Prevotellaceae.",0,1.06610110175783,3.73640530987809,0,1.55462020060292,2.7887798137017,4.71420297926774,0,0,0,0,0,3.4302487901744,2.34307236092178,0
"Prochlorococcus",0,0,0,5.08311103306325,0,0,0,0,0,0,0,0,0,0,2.55904477672112
"X.Promicromonosporaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"X.Propionibacteriaceae.",0,0,0,0,0,4.88036467397797,0,0,0,0,0,0,0,3.51460854138267,0
"Propionibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propionimicrobium",0,0,0,0,0,0,1.57140099308925,0,0,0,0,0,0,0.585768090230445,0
"Prosthecochloris",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"X.Proteobacteria.",0,1958.42772392913,810.799952243546,1695.21752952659,3756.99881812371,2104.83156439136,1047.33876189398,0,10.1612374144314,901.367028183302,387.693639182746,2539.57654847141,3183.95692703988,3087.58360360468,0
"Proteus",0,2.13220220351565,1.86820265493905,2.54155551653162,1.55462020060292,0,0,2.21001918324128,0,1.49977874905707,1.23469311841639,8.25431164183558,0,4.68614472184356,0
"Providencia",0,28.7847297474613,128.905983190794,1.27077775826581,23.3193030090437,0,0,0,3.04837122432942,268.460396081216,3.70407935524917,13.757186069726,3.4302487901744,468.028704094126,0
"Pseudanabaena",0,4.26440440703131,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudoalteromonas",0,1.06610110175783,0,1.27077775826581,5.18206733534305,1.39438990685085,0.785700496544624,0,1.01612374144314,0,1.23469311841639,0,0,4.68614472184356,0
"Pseudocercospora",0,37.3135385615239,1.86820265493905,22.8739996487846,4.14565386827444,0.697194953425425,2.35710148963387,0,4.06449496577256,2.99955749811415,9.87754494733111,0,6.17444782231392,0,0
"Pseudoflavonifractor",0,1.06610110175783,0,0,0.518206733534305,4.88036467397797,1.57140099308925,0,0,1.49977874905707,0,2.75143721394519,0,0.585768090230445,0
"Pseudogulbenkiania",0,0,0,0,2.07282693413722,0,0,0,0,0,0,0,0.68604975803488,0,0
"Pseudogymnoascus",0,5.33050550878913,0,0,1.55462020060292,2.7887798137017,0,0,0,2.99955749811415,0,0,0,0.585768090230445,0
"X.Pseudomonadaceae.",0,430.704845110162,153.192617705002,339.297661456972,142.506851721934,73.902665063095,57.3561362477575,50.8304412145495,0,98.9853974377669,23.4591692499114,266.889409752684,641.456523762613,93.1371263466408,186.810268700641
"X.Pseudomonadales.",0,238.806646793753,168.138238944514,139.785553409239,223.86530888682,45.3176719726526,8.64270546199086,20.9951822407922,37.5965784333962,124.481636171737,122.234618723223,134.820423483315,216.105673780987,18.1588107971438,0
"Pseudomonas",0,6129.01523400574,2850.87725143698,5714.68757892136,1746.87489874414,910.536609173605,506.776820271282,1236.5057330235,0,2114.68803617048,293.856962183101,3166.90423325092,7044.35891550215,1157.47774629536,1471.45074661464
"Pseudonocardia",0,0,0,0,0,6.97194953425425,3.1428019861785,0,0,0,0,0,0,9.95805753391757,0
"X.Pseudonocardiaceae.",0,2.13220220351565,0,0,2.59103366767153,18.8242637424865,9.42840595853549,0,0,0,0,0,0,12.3011298948393,0
"Pseudoramibacter",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
"Pseudovibrio",0,0,0,1.27077775826581,0.518206733534305,0.697194953425425,0.785700496544624,0,0,0,0,0,0,3.51460854138267,0
"Pseudoxanthomonas",0,4.26440440703131,0,8.89544430786068,0,0,2.35710148963387,0,0,0,1.23469311841639,0,0.68604975803488,0,0
"Pseudozyma",0,4.26440440703131,0,3.81233327479744,3.10924040120583,3.48597476712712,3.92850248272312,4.42003836648256,3.04837122432942,1.49977874905707,1.23469311841639,2.75143721394519,8.23259709641856,2.34307236092178,25.5904477672112
"Psychrobacter",0,9.59490991582044,65.3870929228666,1.27077775826581,84.4676975660917,7.66914448767967,10.2141064550801,0,4.06449496577256,28.4957962320844,1.23469311841639,22.0114977115616,83.6980704802554,16.9872746166829,0
"Psychroflexus",0,0,0,1.27077775826581,4.14565386827444,0,0,0,0,0,0,0,2.05814927410464,0,0
"Psychromonas",0,1.06610110175783,0,1.27077775826581,0,0,0.785700496544624,0,0,0,0,0,0,0,0
"Puccinia",1.22215542438489,70.3626727160165,16.8138238944514,34.3109994731769,4.66386060180875,11.1551192548068,3.1428019861785,3.31502877486192,27.4353410189648,1.49977874905707,4.93877247366556,5.50287442789039,2.05814927410464,15.815738436222,17.9133134370478
"X.Pucciniales.",0,4.26440440703131,0,0,0,1.39438990685085,0,0,0,0,0,0,0,0.585768090230445,5.11808955344223
"Punctularia",0,0,0,1.27077775826581,0.518206733534305,0,0,0,0,0,0,0,0,0,0
"Pusillimonas",0,1.06610110175783,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyramidobacter",0,0,0,0,3.10924040120583,0,0,0,0,0,0,0,0,0.585768090230445,0
"Pyrenophora",0,116.205020091603,128.905983190794,64.8096656715564,188.109044272953,45.3176719726526,47.9277302892221,13.2601150994477,48.7739395892707,68.9898224566254,44.44895226299,90.7974280601914,163.279842412301,19.3303469776047,63.9761194180279
"Pyrobaculum",0,0,0,0,0,0,0,0,0,1.49977874905707,0,0,0,0,0
"Pyrococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55904477672112
"Pyronema",0,2.13220220351565,0,2.54155551653162,0,0,0,0,0,0,0,0,0.68604975803488,0.585768090230445,0
"Pythium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rahnella",0,476.547192485748,0,0,10.8823414042204,0,0,3.31502877486192,23.3708460531922,0,0,0,7.54654733838368,0,0
"Ralstonia",0,0,0,0,6.73668753594597,0,0,0,0,0,0,0,0,5.27191281207401,0
"Ramlibacter",0,5.33050550878913,0,0,22.8010962755094,16.0354839287848,7.85700496544624,0,0,11.9982299924566,0,5.50287442789039,21.9535922571162,22.2591874287569,0
"Raoultella",0,2.13220220351565,5.60460796481714,0,1.03641346706861,0,0.785700496544624,0,0,1.49977874905707,6.17346559208195,2.75143721394519,1.37209951606976,0,0
"Raphidiopsis",0,0,0,0,0,0,0,0,0,0,0,0,0,0.585768090230445,0
"X.Reduviidae.",0,0,0,0,0,0,0,0,0,0,3.70407935524917,0,0,0,0
"Reinekea",0,0,0,0,0,0,0,0,0,0,0,0,0.68604975803488,0,0
