"rows.list[[i]]","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Grosmannia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guillardia",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Haemophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16352114307984,0
"Hafnia",0,0,17.5626487917321,3.9381591025078,0,0,3.65277431067745,62.5570797800822,2.51079219994017,7.12316328191155,0.664790138132334,0,0,0,2.47961866371593
"Hahella",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0.581760571539921,0
"Haladaptatus",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Halalkalicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Halanaerobiaceae.",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Halanaerobium",0,0,0,0,0,0,0,1.20302076500158,0,0,0.664790138132334,1.35122536093094,1.52686926197807,0,0
"Haliangium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haliscomenobacter",0,0,7.23167891424262,0.98453977562695,9.0445325220159,13.0791482033127,6.08795718446241,0,3.0129506399282,0,7.31269151945567,2.02683804139641,4.58060778593422,8.14464800155889,2.47961866371593
"Haloarcula",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Halobacillus",0,0,0,0,1.80890650440318,0,0,0,3.0129506399282,0,2.65916055252934,3.37806340232735,1.52686926197807,4.07232400077945,0
"X.Halobacteriaceae.",0,4.44967262953847,0,0,1.80890650440318,5.81295475702787,1.21759143689248,0,1.00431687997607,0,0,2.70245072186188,0,4.07232400077945,0
"Halobacterium",0,0,1.03309698774895,0,0,1.45323868925697,0,0,0,0,0,0,0,0,0
"Halobacteroides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Halococcus",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0.763434630989036,0,0
"Haloferax",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0.581760571539921,0
"Halogeometricum",0,0,0,0,1.80890650440318,0,0,0,0,0,0,0,0,0,0
"Halogranum",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"X.Halomonadaceae.",0,0,1.03309698774895,0.98453977562695,0,0,0,0,4.01726751990427,4.74877552127437,2.65916055252934,0.675612680465471,0,0,0
"Halomonas",0,4.44967262953847,16.5295518039831,1.9690795512539,16.2801585396286,15.9856255818266,6.08795718446241,1.20302076500158,16.0690700796171,18.9951020850975,15.954963315176,10.1341902069821,3.05373852395614,5.81760571539921,2.47961866371593
"Halonotius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Halopiger",0,0,0,0,0,0,0,0,0,0,0,0,2.29030389296711,0,0
"Haloplasma",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Halorhodospira",0,0,0,0,0,1.45323868925697,0,0,0,0,0.664790138132334,0,0,0,0
"Halorubrum",0,0,0,0,0,0,0,0,0,0,0,1.35122536093094,0.763434630989036,0,0
"Halostagnicola",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0.675612680465471,0,0,0
"Halothece",0,0,1.03309698774895,0,0,0,0,0,0,0,0,1.35122536093094,0.763434630989036,0,0
"Halothermothrix",0,0,1.03309698774895,0,0,0,0,0,0.502158439988034,0,0,3.37806340232735,0.763434630989036,0.581760571539921,0
"Halothiobacillus",0,0,1.03309698774895,0,0,0,0,0,1.00431687997607,0,0,0.675612680465471,0.763434630989036,0,0
"Harmonia",0,0,0,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Harpegnathos",0,0,1.03309698774895,0,0,0,1.21759143689248,3.60906229500474,0,0,0.664790138132334,0,0,0,0
"Helcococcus",0,0,0,0,0,1.45323868925697,0,0,0.502158439988034,0,1.32958027626467,1.35122536093094,0.763434630989036,0.581760571539921,2.47961866371593
"Helicobacter",0,0,0,0,0,1.45323868925697,0,0,0,0,0,0.675612680465471,0,1.16352114307984,0
"Helicoverpa",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Heliobacillus",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0.581760571539921,0
"Heliobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Helobdella",0,2.22483631476923,0,0,0,0,0,2.40604153000316,0,0,0,0,0,0,0
"X.Helotiales.",0,0,17.5626487917321,12.7990170831504,0,0,10.9583229320323,1.20302076500158,0,0,0,0,0,0,0
"X.Hemiptera.",0,0,0,0,0,0,0,3.60906229500474,0,0,0,0,0,0,0
"Herbaspirillum",0,0,2.06619397549789,0,1.80890650440318,4.3597160677709,0,0,7.53237659982051,9.49755104254874,7.31269151945567,9.45857752651659,0,9.30816914463873,0
"Herminiimonas",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Herpetosiphon",0,0,0,0,0,0,0,0,3.51510907991624,0,0,8.10735216558565,4.58060778593422,13.3804931454182,0
"X.Herpotrichiellaceae.",0,0,52.6879463751962,7.8763182050156,0,0,18.2638715533872,0,0,0,0,0,0,0,0
"Heterobasidion",0,0,1.03309698774895,0,0,0,1.21759143689248,1.20302076500158,0,0,0,0,0,0.581760571539921,0
"Hippea",0,0,0,0,3.61781300880636,0,0,1.20302076500158,0.502158439988034,0,0,0,0,0,0
"Hirschia",0,0,0,0,1.80890650440318,0,0,0,1.5064753199641,0,0.664790138132334,0.675612680465471,0,0.581760571539921,2.47961866371593
"Hoeflea",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,2.32704228615968,0
"Holdemania",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0.763434630989036,0,0
"Holosticha",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Hortaea",0,0,1.03309698774895,0,1.80890650440318,0,0,2.40604153000316,0,0,0,0,0,0,0
"Hyaloperonospora",0,0,0,0.98453977562695,5.42671951320954,0,1.21759143689248,0,0.502158439988034,0,3.32395069066167,0,0,4.07232400077945,0
"Hydra",0,0,0,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Hydrocarboniphaga",0,0,0,0,0,0,0,0,0,2.37438776063718,0,1.35122536093094,0,1.16352114307984,0
"Hydrogenivirga",0,0,0,0,0,0,1.21759143689248,0,0,0,0,1.35122536093094,0,0,0
"Hydrogenophaga",0,0,4.13238795099578,0,1.80890650440318,0,1.21759143689248,0,10.5453272397487,9.49755104254874,1.32958027626467,4.7292887632583,2.29030389296711,14.544014288498,0
"Hylemonella",0,0,1.03309698774895,0,0,0,0,0,8.03453503980854,2.37438776063718,3.988740828794,3.37806340232735,0,9.88992971617865,0
"Hymenobacter",0,11.1241815738462,117.77305660338,11.8144773075234,66.9295406629177,315.352795568762,43.8332917281294,21.6543737700285,103.444638637535,33.2414286489206,109.025582653703,35.80747206467,60.3113358481338,94.8269731610071,27.2758053008752
"Hymenolepis",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"X.Hymenoptera.",0,6.6745089443077,0,0,0,0,4.87036574756993,12.0302076500158,1.00431687997607,0,0,0,0,0,0
"X.Hymenostomatida.",0,0,0,0.98453977562695,0,1.45323868925697,0,0,0,0,1.32958027626467,0,0,0,0
"X.Hyphomicrobiaceae.",0,0,5.16548493874473,0,0,17.4388642710836,0,0,4.5194259598923,0,5.31832110505867,1.35122536093094,0.763434630989036,0.581760571539921,0
"Hyphomicrobium",0,0,7.23167891424262,0,0,0,0,7.21812459000949,0,0,0,0.675612680465471,0,0,0
"X.Hyphomonadaceae.",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0.763434630989036,0,0
"Hyphomonas",0,0,2.06619397549789,0,1.80890650440318,4.3597160677709,0,0,0,0,0.664790138132334,1.35122536093094,0.763434630989036,1.16352114307984,0
"X.Hypocreales.",0,0,0,0,0,0,15.8286886796023,0,0,0,0,0,5.34404241692325,2.32704228615968,0
"I3likevirus",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Idiomarina",0,0,0,0,3.61781300880636,2.90647737851394,1.21759143689248,0,2.00863375995214,0,0.664790138132334,0,0.763434630989036,0,2.47961866371593
"X.Ignavibacteriales.",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,1.52686926197807,0,0
"Ignavibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ignicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Ilumatobacter",0,0,17.5626487917321,0,0,0,0,0,2.00863375995214,0,0,28.3757325795498,11.4515194648355,15.1257748600379,2.47961866371593
"Ilyobacter",0,0,1.03309698774895,0,1.80890650440318,0,1.21759143689248,0,0,2.37438776063718,0,0,0,0,0
"Imtechella",0,0,0,0,0,0,0,0,1.00431687997607,2.37438776063718,0,2.70245072186188,0,0.581760571539921,0
"Indibacter",0,0,1.03309698774895,0,0,0,1.21759143689248,0,0.502158439988034,0,0,0,0,1.16352114307984,0
"Influenzavirus_A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Influenzavirus_B",0,0,0,0,0,0,1.21759143689248,0,0,0,0,20.9439930944296,18.3224311437369,1.74528171461976,2.47961866371593
"X.Insecta.",33.1606175298934,26.6980357772308,3.09929096324684,3.9381591025078,0,0,7.3055486213549,516.095908185678,10.5453272397487,2.37438776063718,5.31832110505867,0,0,5.23584514385929,4.95923732743185
"Intestinibacter",0,0,0,0,1.80890650440318,0,0,0,0,0,0,0,0,0,0
"X.Intrasporangiaceae.",0,0,33.0591036079662,0,0,0,0,0,0,0,1.32958027626467,14.8634789702404,2.29030389296711,0.581760571539921,0
"Intrasporangium",0,0,0,0,0,0,0,0,0,0,0,0,5.34404241692325,2.32704228615968,0
"Isoptericola",0,0,1.03309698774895,0,0,5.81295475702787,0,0,2.00863375995214,0,4.65353096692634,2.70245072186188,5.34404241692325,2.9088028576996,0
"Isosphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ixodes",0,6.6745089443077,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jaminaea",0,0,0,0,0,0,1.21759143689248,0,0,0,0,1.35122536093094,0,0.581760571539921,0
"Janibacter",0,0,37.191491558962,0,0,15.9856255818266,12.1759143689248,3.60906229500474,3.51510907991624,0,11.966222486382,26.3488945381534,12.9783887268136,5.81760571539921,0
"Jannaschia",0,0,0,0,0,0,0,0,0,0,0,0,0,1.74528171461976,0
"Janthinobacterium",0,0,13.4302608407363,0,19.897971548435,21.7985803388545,0,0,40.6748336390307,18.9951020850975,20.6084942821024,5.40490144372377,0,11.6352114307984,0
"Jeotgalicoccus",0,0,0,0,0,0,0,0,0,2.37438776063718,0,0,0,0,0
"Johnsonella",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Jonesia",0,0,0,0,0,1.45323868925697,2.43518287378497,1.20302076500158,1.00431687997607,2.37438776063718,6.64790138132334,0.675612680465471,0.763434630989036,1.16352114307984,0
"Joostella",0,0,1.03309698774895,0,0,2.90647737851394,1.21759143689248,0,3.51510907991624,0,1.32958027626467,0.675612680465471,0,0,0
"Kahliella",0,0,0,1.9690795512539,0,0,0,0,0,0,0,0,0,0,0
"Kamptonema",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Kangiella",0,0,0,0.98453977562695,0,0,1.21759143689248,0,0,0,0,0.675612680465471,0.763434630989036,0,0
"Ketogulonicigenium",0,0,2.06619397549789,0.98453977562695,0,2.90647737851394,0,0,0.502158439988034,0,1.32958027626467,0,1.52686926197807,0.581760571539921,0
"Kineococcus",0,0,6.19858192649367,0,0,0,3.65277431067745,1.20302076500158,4.01726751990427,0,2.65916055252934,2.02683804139641,0,3.49056342923952,2.47961866371593
"Kineosphaera",0,0,17.5626487917321,0,0,0,1.21759143689248,1.20302076500158,2.00863375995214,0,0,2.02683804139641,4.58060778593422,1.16352114307984,0
"Kingella",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Kitasatospora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klebsiella",0,0,0,43.3197501275858,14.4712520352254,0,1.21759143689248,15.6392699450206,10.0431687997607,28.4926531276462,36.5634575972784,0,41.2254700734079,0,0
"Kluyvera",0,0,0,0.98453977562695,0,0,0,0,0,0,0,0,0,0,0
"Kluyveromyces",0,2.22483631476923,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Kocuria",0,0,18.595745779481,0,0,0,9.74073149513986,1.20302076500158,5.02158439988034,0,0.664790138132334,5.40490144372377,2.29030389296711,6.39936628693913,0
"Komagataeibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16352114307984,0
"Kordia",0,0,0,0.98453977562695,0,2.90647737851394,0,0,3.51510907991624,0,3.32395069066167,0,0,0.581760571539921,0
"Kosakonia",0,0,0,4.92269887813475,0,0,0,1.20302076500158,1.00431687997607,2.37438776063718,3.32395069066167,4.05367608279283,0.763434630989036,0,0
"Kribbella",0,0,0,0,0,0,0,0,1.5064753199641,0,0,10.8098028874475,11.4515194648355,11.0534508592585,0
"Krombeinella",1.18430776892476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ktedonobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kurtzmanomyces",0,0,0,0,0,1.45323868925697,0,0,0,0,0,0,0,0,0
"Kutzneria",0,0,5.16548493874473,0,0,0,0,0,0,0,0.664790138132334,2.70245072186188,4.58060778593422,4.07232400077945,0
"Kwoniella",0,0,0,0,0,0,3.65277431067745,1.20302076500158,0,0,0,0,0,0,0
"Kyrpidia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kytococcus",0,0,3.09929096324684,0,1.80890650440318,0,1.21759143689248,1.20302076500158,1.00431687997607,0,0,2.70245072186188,3.81717315494518,0,0
"Labrenzia",0,0,0,0,0,0,0,0,0,0,0,0,3.81717315494518,1.74528171461976,0
"Laccaria",0,0,0,0,1.80890650440318,0,0,0,0,0,0,0,0,0,0
"Lachnoanaerobaculum",0,0,1.03309698774895,0,0,0,0,1.20302076500158,0,0,0.664790138132334,0,0,0,0
"Lachnoclostridium",0,2.22483631476923,0,0,0,0,0,0,5.52374283986837,2.37438776063718,12.6310126245143,2.02683804139641,0,6.39936628693913,0
"X.Lachnospiraceae.",0,0,5.16548493874473,0,5.42671951320954,0,0,0,10.5453272397487,0,11.3014323482497,2.70245072186188,3.05373852395614,6.98112685847905,0
"Lacinutrix",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0.675612680465471,0,0,0
"X.Lactobacillaceae.",0,11.1241815738462,19.62884276723,2.95361932688085,1.80890650440318,0,2.43518287378497,8.42114535501107,0,0,1.32958027626467,6.75612680465471,0,0.581760571539921,2.47961866371593
"X.Lactobacillales.",0,0,98.1442138361498,6.89177842938865,803.154487955012,66.8489797058205,2.43518287378497,75.7903081950996,99.4273711176307,0,53.1832110505867,16.8903170116368,77.8703323608817,69.2295080132506,0
"Lactobacillus",0,140.164687830462,178.725778880568,18.7062557369121,5.42671951320954,0,99.8424978251836,377.748520210497,4.01726751990427,0,0,31.7537959818771,3.81717315494518,2.9088028576996,0
"Lactococcus",0,0,10.3309698774895,0,16.2801585396286,61.0360249487927,0,16.8422907100221,0,0,0,0,10.6880848338465,35.4873948639352,0
"Lambdalikevirus",0,0,0,0.98453977562695,0,0,0,9.62416612001265,1.5064753199641,0,0.664790138132334,0,0,0,0
"Laribacter",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0.675612680465471,0,0,0
"X.Latescibacteria.",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Lautropia",0,0,0,0,0,0,0,0,0.502158439988034,2.37438776063718,0,1.35122536093094,1.52686926197807,2.9088028576996,0
"Lawsonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Leadbetterella",0,0,2.06619397549789,0,1.80890650440318,2.90647737851394,0,0,5.52374283986837,0,2.65916055252934,4.7292887632583,0,7.56288743001897,0
"Leeuwenhoekiella",0,0,0,0,0,5.81295475702787,1.21759143689248,0,2.51079219994017,0,2.65916055252934,0.675612680465471,1.52686926197807,2.32704228615968,0
"Legionella",0,0,5.16548493874473,0,0,0,2.43518287378497,1.20302076500158,0,0,0.664790138132334,0.675612680465471,0,0.581760571539921,2.47961866371593
"X.Legionellales.",0,0,0,0,0,0,0,3.60906229500474,0,0,0,0,0,0,0
"Leifsonia",0,0,2.06619397549789,0,0,0,0,0,4.01726751990427,0,3.988740828794,10.1341902069821,4.58060778593422,2.9088028576996,0
"Leishmania",0,8.89934525907693,0,21.6598750637929,0,0,10.9583229320323,0,0,0,0,0,0,0,0
"Leisingera",0,0,0,0,0,0,0,0,1.00431687997607,0,0,0,0.763434630989036,0,0
"Lentisphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Leotiomycetes.",1.18430776892476,6.6745089443077,13.4302608407363,1.9690795512539,0,0,12.1759143689248,2.40604153000316,0,0,0,0,0,0,0
"X.Lepidoptera.",0,0,1.03309698774895,0.98453977562695,0,0,0,6.01510382500791,0,0,0,0,0,0,0
"Leptolyngbya",0,0,1.03309698774895,0,0,1.45323868925697,1.21759143689248,0,0,0,0.664790138132334,5.40490144372377,2.29030389296711,5.23584514385929,0
"Leptonema",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Leptopilina",0,0,0,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Leptosphaeria",0,6.6745089443077,23.7612307182257,9.8453977562695,30.7514105748541,30.5180124743963,17.0462801164948,14.436249180019,30.6316648392701,2.37438776063718,30.5803463540874,8.78296484605112,13.7418233578026,8.72640857309881,14.8777119822956
"Leptospira",0,0,0,0,0,0,0,0,1.00431687997607,0,0.664790138132334,2.70245072186188,0,2.9088028576996,0
"X.Leptospiraceae.",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0.581760571539921,0
"Leptospirillum",0,0,0,0,0,0,0,0,0,0,0,0,1.52686926197807,0,0
"Leptothrix",0,0,0,0,0,0,0,0,0,0,0,0,1.52686926197807,0.581760571539921,0
"Leptotrichia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Leptotrichiaceae.",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Leuconostoc",0,0,26.8605216814726,3.9381591025078,0,0,14.6110972427098,0,0,0,0,0,0,0,0
"X.Leuconostocaceae.",0,0,5.16548493874473,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Limnobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Listeria",0,0,0,0,9.0445325220159,0,0,0,1.5064753199641,0,0,0,0,0.581760571539921,0
"Loktanella",0,0,0,0,0,2.90647737851394,1.21759143689248,1.20302076500158,0.502158439988034,0,0,0,0,0,0
"Lottia",0,2.22483631476923,0,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Luminiphilus",0,2.22483631476923,0,0,0,0,1.21759143689248,1.20302076500158,0,0,0,0,0.763434630989036,0,0
"Lutibaculum",0,0,0,0,0,1.45323868925697,0,1.20302076500158,0,0,2.65916055252934,2.02683804139641,1.52686926197807,0,0
"Lyngbya",0,4.44967262953847,5.16548493874473,0.98453977562695,1.80890650440318,0,1.21759143689248,1.20302076500158,1.00431687997607,0,0,1.35122536093094,0,0,0
"Lysinibacillus",0,2.22483631476923,3.09929096324684,0.98453977562695,1.80890650440318,0,0,0,0,0,1.994370414397,1.35122536093094,2.29030389296711,1.74528171461976,0
"Lysobacter",0,2.22483631476923,4.13238795099578,0,0,2.90647737851394,0,0,2.00863375995214,0,5.31832110505867,0,3.05373852395614,1.74528171461976,0
"Macrococcus",0,0,2.06619397549789,0,5.42671951320954,1.45323868925697,0,0,7.03021815983247,2.37438776063718,5.31832110505867,0,0,0,0
"Macrophomina",0,8.89934525907693,17.5626487917321,5.9072386537617,1.80890650440318,0,8.52314005824738,4.81208306000632,4.5194259598923,0,2.65916055252934,1.35122536093094,0,1.74528171461976,0
"Madurella",0,0,2.06619397549789,0,0,0,0,0,0,0,0,0,0,0,0
"X.Magnaporthaceae.",0,0,1.03309698774895,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Magnaporthe",0,0,0,0,0,0,0,0,0.502158439988034,0,1.32958027626467,0.675612680465471,0,0,0
"Magnaporthiopsis",0,0,1.03309698774895,0.98453977562695,0,0,0,0,0,0,1.32958027626467,0.675612680465471,0,0,0
"Magnetococcus",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0.675612680465471,0,0,0
"Magnetospira",0,0,0,0,0,0,0,0,1.00431687997607,0,0,0,0,1.16352114307984,2.47961866371593
"Magnetospirillum",0,0,1.03309698774895,0,3.61781300880636,2.90647737851394,1.21759143689248,0,3.51510907991624,0,4.65353096692634,1.35122536093094,1.52686926197807,12.7987325738783,4.95923732743185
"Magnetovibrio",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Mahella",0,0,3.09929096324684,0,0,0,0,0,0.502158439988034,0,0.664790138132334,0,0.763434630989036,1.16352114307984,0
"Malassezia",0,0,0,0,0,0,0,0,0,0,0,0,2.29030389296711,0,0
"Mannheimia",0,0,1.03309698774895,0,0,0,2.43518287378497,0,0,0,0,0.675612680465471,0,0,0
"Maribacter",0,0,3.09929096324684,0.98453977562695,0,0,0,2.40604153000316,0,0,0,0,0.763434630989036,1.16352114307984,0
"Maricaulis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marichromatium",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0.581760571539921,0
"Mariniradius",0,0,4.13238795099578,0.98453977562695,0,1.45323868925697,0,2.40604153000316,0.502158439988034,0,1.32958027626467,1.35122536093094,1.52686926197807,2.9088028576996,0
"Marinithermus",0,0,0,0,0,0,0,0,0,0,0,2.70245072186188,0,1.74528171461976,0
"Marinobacter",0,0,3.09929096324684,0,5.42671951320954,8.71943213554181,9.74073149513986,0,11.5496441197248,7.12316328191155,16.6197534533084,9.45857752651659,12.2149540958246,8.14464800155889,0
"Marinomonas",0,0,0,0,0,0,1.21759143689248,0,0.502158439988034,0,0,0,0.763434630989036,1.16352114307984,0
"Maritimibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16352114307984,0
"Marivirga",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,2.47961866371593
"Marssonina",0,2.22483631476923,6.19858192649367,0,3.61781300880636,2.90647737851394,13.3935058058173,3.60906229500474,4.5194259598923,2.37438776063718,2.65916055252934,0.675612680465471,0,1.74528171461976,4.95923732743185
"Marvinbryantia",0,0,0,0,0,0,0,0,1.00431687997607,0,0,0,0,0,0
"Massilia",0,11.1241815738462,19.62884276723,0,36.1781300880636,117.712333829814,12.1759143689248,0,67.2892309583965,30.8670408882834,85.7579278190711,17.5659296921022,9.16121557186843,25.5974651477565,17.3573306460115
"Mastadenovirus",0,0,0,0,0,0,0,0,0,0,0,12.8366409288439,12.9783887268136,4.65408457231936,2.47961866371593
"Megamonas",0,0,2.06619397549789,0,0,1.45323868925697,0,0,0,0,0,0,0,0.581760571539921,0
"Megaselia",0,0,0,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Megasphaera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Meiothermus",0,0,1.03309698774895,0,0,4.3597160677709,1.21759143689248,0,2.51079219994017,2.37438776063718,0,4.7292887632583,1.52686926197807,4.07232400077945,4.95923732743185
"Melampsora",1.18430776892476,6.6745089443077,24.7943277059747,7.8763182050156,1.80890650440318,2.90647737851394,14.6110972427098,3.60906229500474,0,0,1.32958027626467,0,1.52686926197807,0.581760571539921,0
"Melioribacter",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Melissococcus",0,0,2.06619397549789,0,14.4712520352254,0,0,0,0,0,0,0,0,0,0
"Mesorhizobium",0,0,0,0,0,0,0,0,0,0,0,20.9439930944296,14.5052579887917,19.1980988608174,0
"Mesotoga",0,0,0,0,0,0,0,0,1.5064753199641,0,0,0,0,0,2.47961866371593
"Metallosphaera",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0.581760571539921,0
"Metapneumovirus",0,0,0,0,0,0,0,0,0,0,0,2.02683804139641,2.29030389296711,0,2.47961866371593
"Metarhizium",0,0,1.03309698774895,0.98453977562695,0,1.45323868925697,2.43518287378497,0,0,0,0,0,0,0,0
"X.Metazoa.",14.2116932270972,44.4967262953847,14.4633578284852,4.92269887813475,3.61781300880636,0,10.9583229320323,174.438010925229,6.52805971984444,135.340102356319,10.6366422101173,2.02683804139641,0,5.81760571539921,0
"X.Methanobacteriaceae.",0,0,0,0.98453977562695,0,2.90647737851394,0,0,3.0129506399282,0,5.31832110505867,0,3.05373852395614,1.74528171461976,0
"X.Methanobacteriales.",0,0,2.06619397549789,0,0,2.90647737851394,1.21759143689248,0,1.00431687997607,0,7.97748165758801,0.675612680465471,0,1.74528171461976,0
"Methanobacterium",0,2.22483631476923,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Methanobrevibacter",0,0,3.09929096324684,0.98453977562695,16.2801585396286,4.3597160677709,0,0,10.5453272397487,9.49755104254874,10.6366422101173,0.675612680465471,5.34404241692325,5.23584514385929,4.95923732743185
"X.Methanocaldococcaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"Methanocella",0,0,0,0,1.80890650440318,0,0,0,0,0,0,0.675612680465471,0.763434630989036,0,0
"X.Methanococcales.",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Methanococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Methanocorpusculum",0,0,0,0,0,0,0,0,1.00431687997607,4.74877552127437,0,0,0,0,0
"Methanoculleus",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0.581760571539921,0
"Methanofollis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanolobus",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,1.16352114307984,0
"Methanomethylovorans",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"X.Methanomicrobia.",0,0,1.03309698774895,0,0,1.45323868925697,0,0,0,0,0,0.675612680465471,0,0,0
"X.Methanomicrobiaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"Methanoplanus",0,0,1.03309698774895,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Methanoregula",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Methanosaeta",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0.581760571539921,0
"Methanosarcina",0,0,3.09929096324684,3.9381591025078,0,0,0,1.20302076500158,0.502158439988034,0,0,0.675612680465471,0.763434630989036,1.16352114307984,0
"X.Methanosarcinaceae.",1.18430776892476,0,0,3.9381591025078,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"X.Methanosarcinales.",0,0,0,0.98453977562695,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"Methanosphaera",0,0,0,0,0,0,0,0,0,0,1.32958027626467,0,0,0,0
"Methanospirillum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanothermus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methanotorris",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Methylacidiphilum",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
