"rows.list[[i]]","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Serine..pyruvate.transaminase..2.6.1.51.",3.80287814772949,0,0,0,0,6.65992823229494,0,0,4.07379026815436,3.76574382558258,0,3.22997581275328,0.433626037908671,0,6.8606573884346,2.27841483645258,0
"Phosphoserine.transaminase..2.6.1.52.",0,3.80657344695997,0,0,14.1605673126038,0,1.59090877548419,7.5630005902762,10.8634407150783,22.5944629534955,12.8765519185584,17.764866970143,12.5751550993515,19.4165241610305,17.83770920993,15.4932208878775,0
"Aromatic.amino.acid.transaminase..2.6.1.57.",0,0,0,0,9.44037820840251,2.21997607743165,4.77272632645257,13.6134010624972,16.2951610726174,5.64861573837387,6.43827595927918,14.5348911573897,16.9114154784382,1.07869578672392,2.74426295537384,1.36704890187155,0
"dTDP.4.amino.4.6.dideoxygalactose.transaminase..2.6.1.59.",0,0,0,0,0.944037820840251,0,0,0,0,1.88287191279129,0,0,0,0,0,0,0
"Adenosylmethionine..8.amino.7.oxononanoate.transaminase..2.6.1.62.",0,3.80657344695997,0,16.0841995512258,14.1605673126038,6.65992823229494,9.54545265290514,12.1008009444419,13.5793008938479,15.0629753023303,10.4238753626425,11.3049153446365,13.0087811372601,4.85413104025762,6.8606573884346,7.29092747664824,7.64402590965842
"Valine..pyruvate.transaminase..2.6.1.66.",0,0,0,8.04209977561292,0.944037820840251,4.43995215486329,4.77272632645257,3.02520023611048,1.35793008938479,15.0629753023303,2.45267655591588,9.68992743825983,3.46900830326937,0,0,0.91136593458103,0
"Kynurenine..oxoglutarate.transaminase..2.6.1.7.",0,0,0,0,0.944037820840251,2.21997607743165,4.77272632645257,1.51260011805524,0,0,3.9855994033633,1.61498790637664,3.0353822653607,5.93282682698154,1.37213147768692,5.01251264019567,11.4660388644876
"Diaminobutyrate..2.oxoglutarate.transaminase..2.6.1.76.",0,0,0,0,8.49634038756226,13.3198564645899,4.77272632645257,4.53780035416572,4.07379026815436,9.41435956395646,7.05144509825814,14.5348911573897,6.50439056863007,2.69673946680979,7.54672312727806,7.29092747664824,0
"Taurine..pyruvate.aminotransferase..2.6.1.77.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.07869578672392,1.37213147768692,0,0
"Succinylornithine.transaminase..2.6.1.81.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0.433626037908671,3.23608736017175,0.68606573884346,0.91136593458103,0
"Putrescine.aminotransferase..2.6.1.82.",0,0,0,0,0,0,0,0,0,1.88287191279129,0,0,0,0,2.74426295537384,0,0
"LL.diaminopimelate.aminotransferase..2.6.1.83.",0,0,0,0,5.6642269250415,6.65992823229494,0,0,0,0,2.75926112540536,9.68992743825983,4.33626037908671,0.539347893361958,6.8606573884346,5.01251264019567,3.82201295482921
"Aminodeoxychorismate.synthase..2.6.1.85.",0,0,0,4.02104988780646,4.72018910420125,0,3.18181755096838,1.51260011805524,8.14758053630871,0,3.9855994033633,0,3.46900830326937,2.69673946680979,7.54672312727806,2.73409780374309,0
"UDP.4.amino.4.deoxy.L.arabinose.aminotransferase..2.6.1.87.",0,0,0,0,0.944037820840251,4.43995215486329,3.18181755096838,0,0,3.76574382558258,3.06584569489485,0,4.33626037908671,1.07869578672392,6.17459164959114,2.27841483645258,0
"Histidinol.phosphate.transaminase..2.6.1.9.",0,0,0,0,16.9926807751245,4.43995215486329,22.2727228567787,7.5630005902762,17.6530911620022,7.53148765116516,13.7963056270268,8.07493953188319,9.97339887189944,11.8656536539631,15.0934462545561,20.5057335280732,15.2880518193168
"UDP.2.acetamido.2.deoxy.ribo.hexuluronate.aminotransferase..2.6.1.98.",0,0,0,0,0,0,0,0,0,0,0,0,0.433626037908671,0,0,0,0
"Pyridoxine.5..phosphate.synthase..2.6.99.2.",11.4086344431885,0,0,0,11.328453850083,2.21997607743165,9.54545265290514,1.51260011805524,0,0,9.50412165417402,1.61498790637664,5.63713849281273,3.23608736017175,4.11639443306076,6.83524450935773,0
"N.6..L.threonylcarbamoyladenine.synthase..2.6.99.4.",0,0,0,0,9.44037820840251,6.65992823229494,4.77272632645257,0,6.78965044692393,0,11.3436290711109,0,8.67252075817343,7.01152261370546,5.48852591074768,5.01251264019567,7.64402590965842
"Transferases....Transferring.phosphorous.containing.groups..2.7.....",0,0,0,4.02104988780646,15.104605133444,24.4197368517481,6.36363510193676,0,16.2951610726174,7.53148765116516,10.730459932132,12.9199032510131,17.3450415163469,16.1804368008587,19.8959064264603,9.1136593458103,0
"Transferases....Transferring.phosphorous.containing.groups....Phosphotransferases.with.an.alcohol.group.as.acceptor..2.7.1...",0,0,0,12.0631496634194,12.2724916709233,17.7598086194532,23.8636316322629,12.1008009444419,8.14758053630871,3.76574382558258,19.3148278778375,19.3798548765197,19.5131717058902,11.8656536539631,19.8959064264603,20.9614164953637,3.82201295482921
"S.methyl.5.thioribose.kinase..2.7.1.100.",0,0,0,0,4.72018910420125,15.5398325420215,0,3.02520023611048,5.43172035753914,1.88287191279129,1.53292284744742,3.22997581275328,5.20351245490406,0,3.4303286942173,0.455682967290515,3.82201295482921
"Glucose.1.6.bisphosphate.synthase..2.7.1.106.",0,0,0,0,0,0,0,0,0,0,0,0,0.433626037908671,0.539347893361958,1.37213147768692,0,0
"Diacylglycerol.kinase..ATP...2.7.1.107.",0,7.61314689391993,0,4.02104988780646,3.776151283361,2.21997607743165,1.59090877548419,0,1.35793008938479,5.64861573837387,3.06584569489485,4.84496371912992,2.16813018954336,1.07869578672392,0,1.36704890187155,3.82201295482921
"X6.phosphofructokinase..2.7.1.11.",0,0,0,4.02104988780646,3.776151283361,0,15.9090877548419,6.05040047222096,6.78965044692393,1.88287191279129,8.58436794570557,1.61498790637664,8.67252075817343,9.70826208051525,8.91885460496498,7.74661044393876,0
"Transferred.entry..2.7.10.1.and.2.7.10.2..2.7.1.112.",0,0,0,0,0,0,0,0,0,1.88287191279129,0,6.45995162550655,0,0,0,0,0
"Deoxyguanosine.kinase..2.7.1.113.",0,0,0,0,0,0,0,0,0,3.76574382558258,2.75926112540536,0,1.73450415163469,1.07869578672392,0,3.18978077103361,0
"Gluconokinase..2.7.1.12.",0,3.80657344695997,0,8.04209977561292,0,11.0998803871582,3.18181755096838,12.1008009444419,5.43172035753914,7.53148765116516,1.83950741693691,6.45995162550655,3.0353822653607,1.61804368008587,3.4303286942173,2.73409780374309,0
"Phosphoenolpyruvate..glycerone.phosphotransferase..2.7.1.121.",0,0,0,8.04209977561292,0,0,3.18181755096838,3.02520023611048,0,1.88287191279129,0.306584569489484,0,0.433626037908671,1.07869578672392,0,0.455682967290515,0
"Inositol.trisphosphate.3.kinase..2.7.1.127.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82201295482921
"Dehydrogluconokinase..2.7.1.13.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0.68606573884346,0,0
"Tetraacyldisaccharide.4..kinase..2.7.1.130.",0,7.61314689391993,0,0,4.72018910420125,0,12.7272702038735,0,5.43172035753914,0,7.05144509825814,6.45995162550655,3.46900830326937,5.93282682698154,3.4303286942173,1.36704890187155,7.64402590965842
"Phosphatidylinositol.3.kinase..2.7.1.137.",0,0,0,0,0,0,0,1.51260011805524,1.35793008938479,0,0.919753708468454,0,0.433626037908671,0,0,0,3.82201295482921
"Tagatose.6.phosphate.kinase..2.7.1.144.",0,0,0,0,0.944037820840251,13.3198564645899,1.59090877548419,0,0,0,0.306584569489484,0,0.433626037908671,0,4.11639443306076,0.455682967290515,3.82201295482921
"Deoxynucleoside.kinase..2.7.1.145.",0,0,0,0,0,0,0,0,0,0,0,0,0.867252075817343,0,0,0,0
"X4..cytidine.5..diphospho..2.C.methyl.D.erythritol.kinase..2.7.1.148.",0,0,0,0,8.49634038756226,0,9.54545265290514,1.51260011805524,8.14758053630871,11.2972314767477,7.35802966774763,1.61498790637664,4.33626037908671,1.61804368008587,6.8606573884346,4.55682967290515,0
"Ribokinase..2.7.1.15.",0,0,0,4.02104988780646,5.6642269250415,0,0,7.5630005902762,5.43172035753914,1.88287191279129,3.06584569489485,3.22997581275328,4.76988641699539,2.15739157344783,2.74426295537384,6.83524450935773,0
"X1.phosphatidylinositol.3.phosphate.5.kinase..2.7.1.150.",0,0,0,0,0,0,0,0,0,0,0,0,0.433626037908671,0,0,0,0
"Adenosylcobinamide.kinase..2.7.1.156.",0,0,0,12.0631496634194,0.944037820840251,0,0,0,0,0,1.22633827795794,0,1.30087811372601,0,0,0.455682967290515,0
"Ribulokinase..2.7.1.16.",0,0,0,0,1.8880756416805,0,3.18181755096838,7.5630005902762,10.8634407150783,3.76574382558258,7.66461423723711,9.68992743825983,4.33626037908671,7.01152261370546,2.74426295537384,5.01251264019567,0
"CTP.dependent.riboflavin.kinase..2.7.1.161.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0.455682967290515,0
"X3.deoxy.D.manno.octulosonic.acid.kinase..2.7.1.166.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Xylulokinase..2.7.1.17.",0,3.80657344695997,0,8.04209977561292,6.60826474588175,8.87990430972659,12.7272702038735,9.07560070833144,1.35793008938479,0,9.19753708468454,12.9199032510131,11.2742769856255,9.16891418715329,6.17459164959114,8.20229341122927,3.82201295482921
"Anhydro.N.acetylmuramic.acid.kinase..2.7.1.170.",0,0,0,0,5.6642269250415,11.0998803871582,0,0,10.8634407150783,0,8.89095251519505,1.61498790637664,5.20351245490406,1.61804368008587,2.05819721653038,3.64546373832412,3.82201295482921
"Maltokinase..2.7.1.175.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phosphoribulokinase..2.7.1.19.",0,0,0,0,1.8880756416805,13.3198564645899,3.18181755096838,0,1.35793008938479,0,0.919753708468454,6.45995162550655,3.0353822653607,0,2.74426295537384,0.455682967290515,0
"Glucokinase..2.7.1.2.",3.80287814772949,7.61314689391993,0,0,13.2165294917635,11.0998803871582,4.77272632645257,13.6134010624972,9.5055106256935,9.41435956395646,11.9567982100899,20.9948427828963,9.1061467960821,12.944349440687,10.2909860826519,11.3920741822629,3.82201295482921
"Adenosine.kinase..2.7.1.20.",0,0,0,4.02104988780646,2.83211346252075,0,1.59090877548419,0,2.71586017876957,0,2.14609198642639,0,0.867252075817343,2.69673946680979,2.05819721653038,1.82273186916206,0
"Thymidine.kinase..2.7.1.21.",0,0,0,0,0.944037820840251,13.3198564645899,3.18181755096838,10.5882008263867,1.35793008938479,0,4.29218397285278,1.61498790637664,3.0353822653607,10.7869578672392,8.91885460496498,3.18978077103361,0
"Ribosylnicotinamide.kinase..2.7.1.22.",0,0,0,0,0.944037820840251,8.87990430972659,4.77272632645257,1.51260011805524,4.07379026815436,1.88287191279129,2.45267655591588,6.45995162550655,1.73450415163469,0,1.37213147768692,0,0
"NAD....kinase..2.7.1.23.",0,3.80657344695997,0,0,11.328453850083,8.87990430972659,11.1363614283893,18.1512014166629,10.8634407150783,9.41435956395646,18.0884895998796,3.22997581275328,13.0087811372601,17.2591325875827,10.9770518214954,15.4932208878775,7.64402590965842
"Dephospho.CoA.kinase..2.7.1.24.",0,3.80657344695997,0,8.04209977561292,1.8880756416805,6.65992823229494,1.59090877548419,4.53780035416572,2.71586017876957,1.88287191279129,2.14609198642639,9.68992743825983,5.20351245490406,3.23608736017175,3.4303286942173,2.27841483645258,7.64402590965842
"Adenylyl.sulfate.kinase..2.7.1.25.",0,0,0,0,0,0,14.3181789793577,4.53780035416572,1.35793008938479,0,3.67901483387381,1.61498790637664,3.46900830326937,3.23608736017175,8.91885460496498,8.20229341122927,3.82201295482921
"Riboflavin.kinase..2.7.1.26.",0,0,0,4.02104988780646,1.8880756416805,8.87990430972659,3.18181755096838,3.02520023611048,12.2213708044631,9.41435956395646,2.45267655591588,9.68992743825983,3.90263434117804,4.31478314689567,6.17459164959114,4.55682967290515,0
"Glycerone.kinase..2.7.1.29.",0,0,0,0,1.8880756416805,6.65992823229494,0,1.51260011805524,2.71586017876957,3.76574382558258,2.45267655591588,3.22997581275328,5.20351245490406,5.93282682698154,11.6631175603388,3.18978077103361,0
"Glycerol.kinase..2.7.1.30.",0,0,0,0,22.656907700166,24.4197368517481,27.0454491832312,27.2268021249943,19.011021251387,15.0629753023303,20.8477507252849,25.8398065020262,23.4158060470683,24.8100030946501,20.5819721653038,21.8727824299447,0
"Glycerate.3.kinase..2.7.1.31.",0,0,0,0,3.776151283361,6.65992823229494,4.77272632645257,1.51260011805524,6.78965044692393,3.76574382558258,2.45267655591588,3.22997581275328,1.30087811372601,0,2.05819721653038,3.18978077103361,3.82201295482921
"Pantothenate.kinase..2.7.1.33.",0,0,0,0,0,6.65992823229494,1.59090877548419,6.05040047222096,0,0,7.66461423723711,3.22997581275328,9.97339887189944,9.70826208051525,8.91885460496498,10.4807082476818,0
"Pyridoxal.kinase..2.7.1.35.",0,26.6460141287198,0,0,6.60826474588175,0,9.54545265290514,4.53780035416572,14.9372309832326,0,4.59876854234227,12.9199032510131,4.76988641699539,4.85413104025762,11.6631175603388,6.37956154206721,0
"Mevalonate.kinase..2.7.1.36.",0,0,0,0,0,0,0,0,0,0,1.53292284744742,0,2.16813018954336,1.61804368008587,0.68606573884346,1.36704890187155,3.82201295482921
"Homoserine.kinase..2.7.1.39.",0,3.80657344695997,0,16.0841995512258,10.3844160292428,8.87990430972659,17.4999965303261,12.1008009444419,5.43172035753914,7.53148765116516,5.82510682030021,6.45995162550655,6.93801660653874,4.85413104025762,7.54672312727806,10.9363912149724,0
"Fructokinase..2.7.1.4.",3.80287814772949,0,0,4.02104988780646,5.6642269250415,8.87990430972659,7.95454387742095,1.51260011805524,2.71586017876957,5.64861573837387,4.59876854234227,1.61498790637664,5.63713849281273,3.77543525353371,4.80246017190422,4.10114670561464,0
"Pyruvate.kinase..2.7.1.40.",0,0,0,0,16.0486429542843,35.5196172389063,11.1363614283893,36.3024028333258,20.3689513407718,33.8916944302432,26.9794421150746,27.4547944084029,27.3184403882463,28.5854383481838,26.0704980760515,31.4421247430455,7.64402590965842
"X2.dehydro.3.deoxygluconokinase..2.7.1.45.",0,0,0,0,3.776151283361,2.21997607743165,1.59090877548419,0,12.2213708044631,3.76574382558258,2.75926112540536,4.84496371912992,1.73450415163469,0,5.48852591074768,1.82273186916206,0
"D.ribulokinase..2.7.1.47.",0,0,0,0,0,6.65992823229494,0,0,1.35793008938479,0,0.306584569489484,0,1.73450415163469,0,0,0,0
"Uridine.kinase..2.7.1.48.",0,0,0,0,0,0,1.59090877548419,0,0,0,1.22633827795794,0,2.60175622745203,1.61804368008587,0,0,0
"Hydroxymethylpyrimidine.kinase..2.7.1.49.",0,0,0,0,0,0,0,0,1.35793008938479,0,0,1.61498790637664,0,0,0,0.455682967290515,0
"Rhamnulokinase..2.7.1.5.",0,0,0,0,2.83211346252075,6.65992823229494,0,0,5.43172035753914,0,0.306584569489484,1.61498790637664,3.46900830326937,0.539347893361958,5.48852591074768,0.91136593458103,0
"Hydroxyethylthiazole.kinase..2.7.1.50.",0,0,0,0,1.8880756416805,2.21997607743165,0,0,5.43172035753914,13.180103389539,1.53292284744742,0,3.90263434117804,0,0.68606573884346,0.91136593458103,0
"Fucokinase..2.7.1.52.",0,0,0,0,0,0,1.59090877548419,0,0,0,0,0,0,0,0,0,0
"L.xylulokinase..2.7.1.53.",0,3.80657344695997,0,0,0,11.0998803871582,1.59090877548419,0,0,0,0,0,0,0,2.05819721653038,0,0
"X1.phosphofructokinase..2.7.1.56.",3.80287814772949,0,0,0,0,6.65992823229494,0,1.51260011805524,0,5.64861573837387,1.22633827795794,3.22997581275328,3.0353822653607,0,2.74426295537384,3.18978077103361,0
"X2.dehydro.3.deoxygalactonokinase..2.7.1.58.",3.80287814772949,7.61314689391993,0,0,0.944037820840251,0,0,0,0,0,1.22633827795794,3.22997581275328,1.30087811372601,0.539347893361958,2.05819721653038,3.64546373832412,3.82201295482921
"N.acetylglucosamine.kinase..2.7.1.59.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74426295537384,0,0
"Galactokinase..2.7.1.6.",0,3.80657344695997,0,24.1262993268388,1.8880756416805,22.1997607743165,0,6.05040047222096,2.71586017876957,0,8.27778337621608,11.3049153446365,7.80526868235609,2.69673946680979,3.4303286942173,2.73409780374309,0
"Polyphosphate..glucose.phosphotransferase..2.7.1.63.",0,0,0,0,0,0,0,0,0,0,0,1.61498790637664,0,2.69673946680979,2.74426295537384,0.91136593458103,0
"X1.phosphatidylinositol.4.kinase..2.7.1.67.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"X1.phosphatidylinositol.4.phosphate.5.kinase..2.7.1.68.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82201295482921
"Protein.N.pi..phosphohistidine..sugar.phosphotransferase..2.7.1.69.",0,0,0,44.2315487658711,48.1459288628528,170.938157962237,127.272702038735,30.2520023611048,76.044085005548,97.9093394651471,51.1996231047439,114.664141352741,62.00852342094,29.6641341349077,120.061504297605,15.4932208878775,0
"Shikimate.kinase..2.7.1.71.",0,3.80657344695997,0,0,4.72018910420125,2.21997607743165,1.59090877548419,6.05040047222096,5.43172035753914,15.0629753023303,2.75926112540536,4.84496371912992,6.0707645307214,0.539347893361958,7.54672312727806,2.27841483645258,11.4660388644876
"Streptomycin.6.kinase..2.7.1.72.",0,0,0,0,0.944037820840251,0,0,0,0,0,0,0,0,0,0,0,0
"Inosine.kinase..2.7.1.73.",0,0,0,0,1.8880756416805,6.65992823229494,0,1.51260011805524,0,0,1.22633827795794,4.84496371912992,2.60175622745203,1.07869578672392,4.80246017190422,1.36704890187155,0
"Deoxyadenosine.kinase..2.7.1.76.",0,0,0,8.04209977561292,0,0,0,0,0,0,3.37243026438433,0,0.867252075817343,2.15739157344783,0,4.10114670561464,0
"Polynucleotide.5..hydroxyl.kinase..2.7.1.78.",0,0,0,0,0.944037820840251,0,0,0,0,0,0,0,0.433626037908671,0.539347893361958,0,0,0
"Pseudouridine.kinase..2.7.1.83.",0,0,0,0,0,0,0,0,2.71586017876957,0,0,0,0,1.07869578672392,0,0,0
"Streptomycin.3...kinase..2.7.1.87.",0,0,0,0,0,2.21997607743165,0,0,0,0,0,0,0,0,0,0,0
"Thiamine.kinase..2.7.1.89.",0,0,0,4.02104988780646,0.944037820840251,0,3.18181755096838,0,1.35793008938479,0,0,0,0,0,4.11639443306076,0,0
"Diphosphate..fructose.6.phosphate.1.phosphotransferase..2.7.1.90.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,3.23608736017175,2.05819721653038,4.10114670561464,0
"X5.dehydro.2.deoxygluconokinase..2.7.1.92.",0,0,0,0,2.83211346252075,2.21997607743165,3.18181755096838,0,12.2213708044631,0,2.14609198642639,0,5.63713849281273,0.539347893361958,1.37213147768692,0,0
"Kanamycin.kinase..2.7.1.95.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transferases....Transferring.phosphorous.containing.groups....Protein.tyrosine.kinases..2.7.10...",0,11.4197203408799,4.90668086696045,0,8.49634038756226,6.65992823229494,3.18181755096838,1.51260011805524,1.35793008938479,3.76574382558258,4.90535311183175,8.07493953188319,2.60175622745203,0,2.05819721653038,0,7.64402590965842
"Receptor.protein.tyrosine.kinase..2.7.10.1.",0,3.80657344695997,0,0,4.72018910420125,4.43995215486329,0,0,0,1.88287191279129,3.9855994033633,9.68992743825983,2.16813018954336,0.539347893361958,0,2.27841483645258,0
"Non.specific.protein.tyrosine.kinase..2.7.10.2.",0,7.61314689391993,0,0,13.2165294917635,42.1795454712013,7.95454387742095,1.51260011805524,2.71586017876957,3.76574382558258,15.6358130439637,17.764866970143,13.8760332130775,16.1804368008587,9.60492034380844,7.29092747664824,3.82201295482921
"Transferases....Transferring.phosphorous.containing.groups....Protein.serine.threonine.kinases..2.7.11...",0,3.80657344695997,0,0,2.83211346252075,4.43995215486329,0,10.5882008263867,2.71586017876957,0,16.5555667524322,12.9199032510131,6.50439056863007,8.09021840042937,1.37213147768692,8.20229341122927,0
"Non.specific.serine.threonine.protein.kinase..2.7.11.1.",0,0,0,0,28.3211346252075,0,0,16.6386012986076,9.5055106256935,15.0629753023303,14.4094747660058,0,17.7786675542555,19.9558720543925,15.7795119933996,20.9614164953637,0
"cAMP.dependent.protein.kinase..2.7.11.11.",0,0,0,0,0.944037820840251,0,1.59090877548419,0,2.71586017876957,0,0,0,0,0,0,0.455682967290515,0
"Protein.kinase.C..2.7.11.13.",0,0,0,0,0.944037820840251,0,0,0,0,5.64861573837387,0,0,1.30087811372601,0,0,0,0
"Rhodopsin.kinase..2.7.11.14.",0,0,0,0,0,0,0,0,0,5.64861573837387,0.306584569489484,3.22997581275328,0,0,0,0,0
"X.Beta.adrenergic.receptor..kinase..2.7.11.15.",0,0,0,0,0,0,0,0,0,3.76574382558258,0.306584569489484,0,0,0,0,0,0
"Calcium.calmodulin.dependent.protein.kinase..2.7.11.17.",3.80287814772949,0,0,0,1.8880756416805,0,0,0,6.78965044692393,0,0,0,1.30087811372601,0,2.05819721653038,2.73409780374309,0
"X.Myosin.light.chain..kinase..2.7.11.18.",0,0,0,0,0,0,0,0,0,1.88287191279129,0,0,0.867252075817343,0,0,0,0
"Polo.kinase..2.7.11.21.",0,0,0,0,1.8880756416805,0,0,0,0,0,0,0,0.867252075817343,0,0,0,0
"Cyclin.dependent.kinase..2.7.11.22.",0,0,4.90668086696045,0,0,0,0,0,1.35793008938479,5.64861573837387,0,1.61498790637664,0.433626037908671,0.539347893361958,0,0,3.82201295482921
"X.RNA.polymerase..subunit.kinase..2.7.11.23.",0,0,4.90668086696045,0,0,0,0,0,0,3.76574382558258,0,0,0,0,0,0,0
"Mitogen.activated.protein.kinase..2.7.11.24.",0,0,0,0,0.944037820840251,0,0,3.02520023611048,1.35793008938479,1.88287191279129,0,0,0,0.539347893361958,0,0,0
"Mitogen.activated.protein.kinase.kinase.kinase..2.7.11.25.",0,0,0,4.02104988780646,0,0,0,1.51260011805524,0,0,0.306584569489484,0,0.433626037908671,0,0,0.455682967290515,0
"X.Pyruvate..phosphate.dikinase..kinase..2.7.11.32.",0,0,0,0,0.944037820840251,0,1.59090877548419,0,0,0,0,0,0,1.07869578672392,0.68606573884346,3.64546373832412,0
"X.Isocitrate.dehydrogenase..NADP......kinase..2.7.11.5.",0,0,0,0,0,6.65992823229494,0,0,1.35793008938479,0,7.35802966774763,4.84496371912992,8.67252075817343,5.39347893361958,7.54672312727806,9.56934231310082,0
"X.Myosin.heavy.chain..kinase..2.7.11.7.",0,0,0,0,3.776151283361,0,0,0,2.71586017876957,0,0,0,0,0,0.68606573884346,0.455682967290515,0
"Dual.specificity.kinase..2.7.12.1.",0,0,0,0,1.8880756416805,4.43995215486329,0,0,0,0,0,0,0,0,0,0,3.82201295482921
"Mitogen.activated.protein.kinase.kinase..2.7.12.2.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transferases....Transferring.phosphorous.containing.groups....Protein.histidine.kinases..2.7.13...",0,0,0,0,0,4.43995215486329,1.59090877548419,0,0,0,0.613169138978969,0,0.433626037908671,1.07869578672392,0,1.82273186916206,7.64402590965842
"Protein.histidine.pros.kinase..2.7.13.1.",0,0,0,0,0,0,0,0,0,0,0.613169138978969,1.61498790637664,0.433626037908671,1.07869578672392,0,2.27841483645258,0
"Histidine.kinase..2.7.13.3.",0,0,0,0,106.676273754948,86.5790670198342,38.1818106116206,98.3190076735906,111.350267329552,5.64861573837387,118.341643822941,95.2842864762217,153.069991381761,113.263057606011,128.98035890257,138.983305023607,0
"Transferases....Transferring.phosphorous.containing.groups....Phosphotransferases.with.a.carboxyl.group.as.acceptor..2.7.2...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetate.kinase..2.7.2.1.",0,0,0,0,5.6642269250415,4.43995215486329,0,10.5882008263867,10.8634407150783,15.0629753023303,7.66461423723711,6.45995162550655,11.2742769856255,5.39347893361958,14.4073805157127,5.46819560748618,0
"Glutamate.5.kinase..2.7.2.11.",0,0,0,0,14.1605673126038,0,12.7272702038735,1.51260011805524,1.35793008938479,5.64861573837387,9.8107062236635,9.68992743825983,16.0441634026208,8.62956629379133,12.3491832991823,7.74661044393876,0
"Propionate.kinase..2.7.2.15.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"Carbamate.kinase..2.7.2.2.",0,0,0,0,0,0,1.59090877548419,0,0,0,0,0,0,1.61804368008587,0.68606573884346,0,0
"Phosphoglycerate.kinase..2.7.2.3.",0,7.61314689391993,0,0,14.1605673126038,22.1997607743165,12.7272702038735,12.1008009444419,5.43172035753914,32.0088225174519,12.5699673490689,6.45995162550655,14.3096592509862,18.8771762676685,15.7795119933996,16.8602697897491,0
"Aspartate.kinase..2.7.2.4.",0,0,0,0,15.104605133444,35.5196172389063,22.2727228567787,46.8906036597124,23.0848115195414,7.53148765116516,28.2057803930326,33.9147460339094,29.9201966156983,26.428046774736,23.3262351206776,27.7966610047214,0
"Butyrate.kinase..2.7.2.7.",3.80287814772949,0,4.90668086696045,0,0,0,0,3.02520023611048,0,1.88287191279129,0,0,0,0,0,0,0
"Acetylglutamate.kinase..2.7.2.8.",0,0,0,0,5.6642269250415,0,0,4.53780035416572,12.2213708044631,0,10.730459932132,0,10.4070249098081,15.6410889074968,10.2909860826519,7.29092747664824,0
"Transferases....Transferring.phosphorous.containing.groups....Phosphotransferases.with.a.nitrogenous.group.as.acceptor..2.7.3...",0,0,0,12.0631496634194,75.5230256672201,139.858492878194,87.4999826516305,78.6552061388725,76.044085005548,28.2430786918694,51.5062076742334,77.5194195060787,66.7784098379354,53.9347893361958,60.3737850182245,45.5682967290515,0
"Phosphoenolpyruvate..protein.phosphotransferase..2.7.3.9.",0,0,0,4.02104988780646,25.4890211626868,48.8394737034962,49.3181720400099,27.2268021249943,20.3689513407718,47.0717978197823,30.0452878099695,17.764866970143,39.8935954875978,19.9558720543925,18.5237749487734,34.1762225467886,0
"Transferases....Transferring.phosphorous.containing.groups....Phosphotransferases.with.a.phosphate.group.as.acceptor..2.7.4...",0,0,0,0,5.6642269250415,2.21997607743165,0,10.5882008263867,1.35793008938479,0,15.6358130439637,11.3049153446365,11.2742769856255,8.09021840042937,0.68606573884346,7.74661044393876,0
"Polyphosphate.kinase..2.7.4.1.",0,0,0,20.1052494390323,21.7128698793258,31.0796650840431,38.1818106116206,81.680406374983,42.0958327709283,32.0088225174519,31.2716260879274,48.4496371912992,30.353822653607,47.4626146158523,28.1286952925819,39.1887351869843,7.64402590965842
"UMP.CMP.kinase..2.7.4.14.",0,0,0,0,0,0,0,0,0,5.64861573837387,0,0,0,0,1.37213147768692,0,0
"Thiamine.phosphate.kinase..2.7.4.16.",7.60575629545899,26.6460141287198,0,8.04209977561292,15.104605133444,6.65992823229494,12.7272702038735,12.1008009444419,10.8634407150783,20.7115910407042,11.0370445016214,4.84496371912992,12.1415290614428,9.16891418715329,4.80246017190422,10.4807082476818,15.2880518193168
"Phosphomevalonate.kinase..2.7.4.2.",0,0,0,0,0,2.21997607743165,0,0,0,0,0,0,0,0,0,0,0
"UMP.kinase..2.7.4.22.",0,38.0657344695997,0,0,12.2724916709233,6.65992823229494,11.1363614283893,9.07560070833144,5.43172035753914,13.180103389539,14.7160593354953,9.68992743825983,12.1415290614428,15.6410889074968,10.2909860826519,21.4170994626542,7.64402590965842
